"Front";"Back";"Extra"
"Which of the following scenarios REQUIRES a two-pass iteration over a dataset?<ul><li>a) Finding the student with the highest total score.</li><li>b) Counting the number of students from each city.</li><li>c) Calculating the average score of all students.</li><li>d) Identifying all students whose score is below the class average.</li></ul>";"Correct: d)";"<b>Explanation:</b> To know if a student's score is below the average, you must first know what the average is. The average can only be calculated after summing the scores of all students, which requires a full pass (iteration) through the dataset. Therefore, a second pass is required to compare each individual student's score against the now-calculated average.<br><b>Distractor Rationale:</b><ul><li>a) The maximum score can be found in a single pass by keeping track of the highest value seen so far.</li><li>b) The count for each city can be accumulated in a single pass.</li><li>c) The average can be calculated in a single pass by summing the scores and counting the students, then dividing at the end.</li></ul>"
"A procedure is designed to find the name of the student with the highest score in Physics, but it must also handle ties by listing all students who share the highest score. How should the variables be managed?<br><br>max_score = 0<br>top_students = ""None""<br>while(...) {<br>  Read card X<br>  if (X.Physics > max_score) { / Action 1 / }<br>  if (X.Physics == max_score) { / Action 2 */ }<br>}<ul><li>a) Action 1: max_score = X.Physics. Action 2: top_students = X.Name.</li><li>b) Action 1: max_score = X.Physics; top_students = X.Name. Action 2: Do nothing.</li><li>c) Action 1: max_score = X.Physics; top_students = X.Name. Action 2: top_students = top_students + "", "" + X.Name.</li><li>d) Action 1: max_score = X.Physics. Action 2: top_students = top_students + "", "" + X.Name.</li></ul>";"Correct: c)";"<b>Explanation:</b> When a new highest score is found (Action 1), you must update max_score AND reset the top_students list to contain only the name of the current student. When a score equal to the current max is found (Action 2), you must append the new student's name to the existing list of top students.<br><b>Distractor Rationale:</b><ul><li>a) This logic fails to reset the list when a new maximum is found and fails to append names for ties.</li><li>b) This logic fails to handle ties correctly; it would only ever store the first student who achieved the max score.</li><li>d) This logic fails to reset the list of names when a new, higher maximum score is found.</li></ul>"
"What is the purpose of initializing a counter variable to 0 before starting an iteration loop?<ul><li>a) To set the maximum possible value for the count.</li><li>b) To ensure the first increment results in a value of 1, providing a correct starting point for the count.</li><li>c) To prevent the program from running out of memory.</li><li>d) To check if the dataset is empty.</li></ul>";"Correct: b)";"<b>Explanation:</b> Counting is an accumulative process. By starting at 0, the first time the counter is incremented (e.g., count = count + 1), its value becomes 1, correctly reflecting that one item has been counted. If it were initialized to another value, the final count would be incorrect.<br><b>Distractor Rationale:</b><ul><li>a) Initialization sets the starting point, not the maximum value.</li><li>c) Initialization of a single variable has a negligible impact on memory.</li><li>d) Checking if the dataset is empty is done by the loop condition (e.g., while (Pile 1 has more cards)), not by the counter's initial value.</li></ul>"
"The following pseudocode is intended to find the total number of words in sentences that have 10 or more words. It contains a logical error. Identify the flaw.<br><br>word_count = 0<br>total_long_sentence_words = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  word_count = word_count + 1<br>  if (X.Word ends with full stop) {<br>    if (word_count >= 10) {<br>      total_long_sentence_words = word_count<br>    }<br>    word_count = 0<br>  }<br>}<ul><li>a) word_count should be initialized to 1, not 0.</li><li>b) The line total_long_sentence_words = word_count should be total_long_sentence_words = total_long_sentence_words + word_count.</li><li>c) The condition should be word_count > 10.</li><li>d) word_count is reset to 0 in the wrong place.</li></ul>";"Correct: b)";"<b>Explanation:</b> The goal is to find the total number of words across all long sentences. The current code total_long_sentence_words = word_count simply replaces the total with the length of the last long sentence found. It should be an accumulation: total_long_sentence_words = total_long_sentence_words + word_count, adding the length of each qualifying sentence to the running total.<br><b>Distractor Rationale:</b><ul><li>a) Initializing to 0 is correct for a counter.</li><li>c) >= 10 correctly includes sentences with exactly 10 words, as per the requirement.</li><li>d) Resetting word_count to 0 after a sentence ends is the correct logic for counting words in the next sentence.</li></ul>"
"Which statement best describes a 'variable' in the context of pseudocode?<ul><li>a) A fixed, unchangeable value used for comparison.</li><li>b) A pictorial representation of a computational step, like a box in a flowchart.</li><li>c) A named location for storing a value that can be updated or read during the execution of a procedure.</li><li>d) A command that tells the procedure to repeat a block of code.</li></ul>";"Correct: c)";"<b>Explanation:</b> A variable is like a labeled box where you can store information (a number, text, etc.). The label is the variable's name (e.g., max_score, student_name), and the information inside can be changed (updated) or looked at (read) as the procedure runs.<br><b>Distractor Rationale:</b><ul><li>a) This describes a constant or a literal value, not a variable.</li><li>b) This describes a component of a flowchart.</li><li>d) This describes a loop construct like while.</li></ul>"
"A flowchart and a piece of pseudocode both describe the same algorithm to count male students from Mumbai. What information is explicitly present in the flowchart but typically implicit in the structure of the pseudocode?<ul><li>a) The initial value of the counter variable.</li><li>b) The condition used to check if a student is a male from Mumbai.</li><li>c) The explicit arrows indicating the flow of control, especially the loop back to the condition check.</li><li>d) The action of incrementing the counter.</li></ul>";"Correct: c)";"<b>Explanation:</b> Flowcharts use explicit arrows to show the direction of execution. A loop is represented by an arrow that goes from the end of the loop's body back up to the decision diamond. In pseudocode, this looping behavior is implied by the while keyword and the enclosing braces {}. The text is read top-to-bottom, and the while structure dictates the repetition without needing a visual 'go back' arrow.<br><b>Distractor Rationale:</b><ul><li>a) Both formats must specify the initial value of the counter.</li><li>b) Both formats must specify the condition to be checked.</li><li>d) Both formats must specify the increment action.</li></ul>"
"You are given a pseudocode that correctly finds the maximum total score. What is the minimal change required to make it find the minimum total score? Select all that apply.<br><br>max_score = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  if (X.Total > max_score) {<br>    max_score = X.Total<br>  }<br>  Move X to Pile 2<br>}<ul><li>a) Change the initialization to max_score = 300 (the highest possible score).</li><li>b) Change the comparison operator from > to <.</li><li>c) Rename the variable max_score to min_score.</li><li>d) No changes are needed, the same code finds both.</li></ul>";"Correct: a), b), c)";"<b>Explanation:</b> To find the minimum, three changes are essential: 1. The variable should be renamed for clarity (min_score). 2. It must be initialized to a value guaranteed to be greater than or equal to any possible score (e.g., 300). 3. The comparison must be changed to find values that are less than the current minimum (<). All three changes are required for a correct and clear algorithm.<br><b>Distractor Rationale:</b><ul><li>d) The logic for finding a maximum is the inverse of that for finding a minimum.</li></ul>"
"What is the key difference between a single-pass and a two-pass algorithm?<ul><li>a) A single-pass algorithm uses if statements, while a two-pass algorithm uses while loops.</li><li>b) A single-pass algorithm processes each item in the dataset once, while a two-pass algorithm processes each item twice.</li><li>c) A single-pass algorithm can only use a fixed number of variables, while a two-pass algorithm can use a dynamic number.</li><li>d) Single-pass algorithms are for finding maximums, and two-pass algorithms are for finding minimums.</li></ul>";"Correct: b)";"<b>Explanation:</b> The term 'pass' refers to a complete iteration over the dataset. A single-pass algorithm goes through the entire collection of data (e.g., all the cards in a pile) one time to complete its task. A two-pass algorithm must go through the entire collection once, compute some intermediate result, and then go through the entire collection a second time using that result.<br><b>Distractor Rationale:</b><ul><li>a) Both types of algorithms can use any combination of control structures.</li><li>c) The number of variables is independent of the number of passes.</li><li>d) Both maximums and minimums can typically be found in a single pass.</li></ul>"
"What is the value of A after this pseudocode finishes?<br><br>A = 10<br>B = 5<br>C = 20<br>if (A > B) {<br>  if (C > A) {<br>    A = C<br>  }<br>} else {<br>  A = B<br>}<ul><li>a) 5</li><li>b) 10</li><li>c) 20</li><li>d) 0</li></ul>";"Correct: c)";"<b>Explanation:</b> First, A > B (10 > 5) is true, so we enter the first if block. Inside, we check C > A (20 > 10), which is also true. Therefore, the statement A = C is executed, and the value of A becomes 20. The else block is skipped entirely.<br><b>Distractor Rationale:</b><ul><li>a) The else block is never reached.</li><li>b) The value of A is updated from 10 to 20.</li><li>d) There is no operation that would result in 0.</li></ul>"
"Which of the following is an example of an 'assignment' statement in pseudocode?<ul><li>a) if (count > 10)</li><li>b) while (Pile 1 has more cards)</li><li>c) max_score = 0</li><li>d) X.Gender == 'F'</li></ul>";"Correct: c)";"<b>Explanation:</b> An assignment statement uses the assignment operator (=) to store a value on the right into the variable on the left. max_score = 0 assigns the value 0 to the variable max_score.<br><b>Distractor Rationale:</b><ul><li>a) This is a conditional check within an if statement.</li><li>b) This is a conditional check within a while loop.</li><li>d) This is an equality comparison, which asks a true/false question.</li></ul>"
"A procedure needs to find the total bill amount for a customer named ""Rahul"" from the ""Shopping Bills"" dataset. Which pseudocode fragment correctly implements this?<ul><li>a) total = 0<br>if (Name == ""Rahul"") {<br>  total = total + BillAmount<br>}</li><li>b) total = 0<br>while(Pile 1 has more cards) {<br>  Read card X<br>  if (X.Name == ""Rahul"") {<br>    total = total + X.BillAmount<br>  }<br>}</li><li>c) while(Pile 1 has more cards) {<br>  Read card X<br>  if (X.Name == ""Rahul"") {<br>    total = BillAmount<br>  }<br>}</li><li>d) total = 0<br>while(Pile 1 has more cards) {<br>  Read card X<br>  total = total + X.BillAmount<br>}</li></ul>";"Correct: b)";"<b>Explanation:</b> This code correctly initializes a total to 0, iterates through all the cards using a while loop, filters for cards where the name is ""Rahul"" using an if statement, and accumulates the BillAmount for those specific cards into the total variable.<br><b>Distractor Rationale:</b><ul><li>a) This lacks a loop to process all the cards.</li><li>c) This fails to initialize total and incorrectly overwrites the total instead of accumulating it.</li><li>d) This adds the bill amounts for all customers, not just Rahul.</li></ul>"
"What is the most significant drawback of using a flowchart for a very large and complex algorithm?<ul><li>a) They cannot represent conditional logic.</li><li>b) They can become physically large, unwieldy, and difficult to follow.</li><li>c) They cannot be created using software.</li><li>d) They do not have a clear start or end point.</li></ul>";"Correct: b)";"<b>Explanation:</b> As an algorithm grows with more steps, decisions, and loops, the corresponding flowchart expands. For a complex system, the diagram can become enormous, spanning multiple pages, making it very difficult to trace the flow of logic from beginning to end.<br><b>Distractor Rationale:</b><ul><li>a) Flowcharts are excellent at representing conditional logic using decision diamonds.</li><li>c) Many software tools exist specifically for creating flowcharts.</li><li>d) Flowcharts have clearly defined start and end symbols (terminals).</li></ul>"
"The following pseudocode is executed on the ""Scores"" dataset. What does it calculate?<br><br>count = 0<br>total_phy = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  if (X.CityTown == ""Bengaluru"") {<br>    count = count + 1<br>    total_phy = total_phy + X.Physics<br>  }<br>}<br>result = total_phy / count<ul><li>a) The average Physics score of all students.</li><li>b) The total Physics score of students from Bengaluru.</li><li>c) The number of students from Bengaluru.</li><li>d) The average Physics score of students from Bengaluru.</li></ul>";"Correct: d)";"<b>Explanation:</b> The code iterates through all students but filters for those from Bengaluru. Inside the if block, it maintains a count of these students (count) and a sum of their Physics scores (total_phy). After the loop, it divides the total Physics score by the count, which is the definition of an average for that specific group.<br><b>Distractor Rationale:</b><ul><li>a) This would be calculated if the if statement were removed.</li><li>b) This is the value of total_phy before the final division.</li><li>c) This is the value of count before the final division.</li></ul>"
"The following pseudocode is executed using the ""Olympics"" dataset. At the end of the execution, A captures the number of players who have won a ""Gold"" medal but are not Indians. Which of the following code fragments is INCORRECT?<br><br>1. A = 0<br>2. while(Pile 1 has more cards) {<br>3.   Read the Top card X in Pile 1<br>4.   *** Fill the code **<br>5.   Move X to Pile 2<br>6. }<ul><li>a) if(X.Medal == ""Gold"" and X.Nationality != ""Indian""){ A = 1 }</li><li>b) if(X.Medal == ""Gold"" and X.Nationality != ""Indian"") { A = A + 1 }</li><li>c) if(X.Medal == ""Gold"") { if(X.Nationality != ""Indian"") { A = A + 1 } }</li><li>d) if(X.Nationality != ""Indian"") { if(X.Medal == ""Gold"") { A = A + 1 } }</li></ul>";"Correct: a)";"<b>Explanation:</b> The goal is to count all players meeting the criteria. Option (a) is incorrect because it repeatedly sets A to 1 for every match, instead of incrementing the count. It will result in A being 1 if at least one such player is found, and 0 otherwise, which is not a total count.<br><b>Distractor Rationale:</b><ul><li>b) This correctly checks both conditions with an AND and increments the counter A.</li><li>c) This uses nested if statements to correctly check both conditions sequentially before incrementing A.</li><li>d) This is logically identical to (c), just with the order of checks reversed, and is also a correct way to implement the logic.</li></ul>"
"What is the most appropriate initialization value for a variable min_length intended to find the length of the shortest word in the ""Words"" dataset, assuming you do not know the maximum possible word length beforehand?<ul><li>a) 0</li><li>b) -1</li><li>c) 100000</li><li>d) The length of the first word processed.</li></ul>";"Correct: c)";"<b>Explanation:</b> To find a minimum value, the tracking variable should be initialized to a value guaranteed to be larger than any possible value in the dataset. A very large number like 100000 ensures that the length of the very first word processed will be smaller, correctly setting the initial minimum. Initializing to the length of the first word is also a valid strategy, but a large number is a more general approach when the first item might not be immediately available.<br><b>Distractor Rationale:</b><ul><li>a) Initializing to 0 would be incorrect, as no word has a length less than 0. The value would never be updated.</li><li>b) Initializing to -1 is also incorrect for the same reason as initializing to 0.</li><li>d) While a valid strategy, initializing to a very large number is a more robust and common pattern when the range of data is unknown.</li></ul>"
"A procedure is designed to find the first bill in the ""Shopping Bills"" dataset that contains both ""Apparel"" and ""Electronics"". Which is the most efficient way to structure the loop condition to stop as soon as a match is found?<br><br>Found = False<br>while (Pile 1 has more cards CONDITION) {<br>  Read card X<br>  if (X contains ""Apparel"" AND X contains ""Electronics"") {<br>    Found = True<br>  }<br>  Move X to Pile 2<br>}<ul><li>a) No extra condition is needed.</li><li>b) AND Found == False</li><li>c) OR Found == False</li><li>d) AND Found == True</li></ul>";"Correct: b)";"<b>Explanation:</b> The loop should continue as long as there are more cards AND the item has not been found. The condition Found == False (or NOT(Found)) ensures this. Once Found is set to True, the AND Found == False part of the condition will fail on the next check, and the loop will terminate efficiently without processing the remaining cards.<br><b>Distractor Rationale:</b><ul><li>a) Without an extra condition, the loop will needlessly process all cards even after a match is found.</li><li>c) An OR condition would be incorrect; the loop would continue even after finding the item.</li><li>d) This would cause the loop to terminate before it even begins, since Found is initially False.</li></ul>"
"What is the primary reason for using a text-based format like pseudocode for algorithms instead of a purely visual one like a flowchart?<ul><li>a) Text is better for representing simple, linear procedures without any branching.</li><li>b) Text-based formats are easier to edit, share, and manage with version control systems.</li><li>c) Flowcharts cannot represent complex nested logic.</li><li>d) Pseudocode is a formally defined programming language that can be executed by a computer.</li></ul>";"Correct: b)";"<b>Explanation:</b> Text files are universally compatible and easy to modify. They integrate perfectly with version control systems (like Git), allowing for clear tracking of changes, which is crucial for collaboration and managing the evolution of a complex algorithm. Flowcharts, being images, are much harder to compare and merge.<br><b>Distractor Rationale:</b><ul><li>a) Flowcharts are excellent at representing branching and complex flows, often more intuitively at a glance than text.</li><li>c) Flowcharts can represent nested logic, but they can become very large and unwieldy.</li><li>d) Pseudocode is, by definition, not a formal language and cannot be directly executed. It is a tool for human communication.</li></ul>"
"In the context of iterating through a dataset, what does the term ""filtering"" mean?<ul><li>a) Sorting the data into a new order before processing.</li><li>b) Performing an action only on items that meet a specific criterion.</li><li>c) Removing duplicate items from the dataset.</li><li>d) Calculating an aggregate value like a sum or average for the entire dataset.</li></ul>";"Correct: b)";"<b>Explanation:</b> Filtering involves checking each item against a condition (e.g., if X.Gender == 'M') and deciding whether to include that item in a subsequent operation (like adding to a sum or incrementing a count). Items that do not meet the criterion are effectively ignored for that specific operation.<br><b>Distractor Rationale:</b><ul><li>a) This is sorting, a different type of operation.</li><li>c) This is de-duplication.</li><li>d) This is aggregation; filtering is often a step before aggregation, to select what gets aggregated.</li></ul>"
"A procedure needs to count the number of male students from Chennai and the number of female students from Bangalore. Which variables need to be initialized?<ul><li>a) A single variable count = 0.</li><li>b) Two variables: chennai_males = 0 and bangalore_females = 0.</li><li>c) Four variables: chennai_count = 0, bangalore_count = 0, male_count = 0, female_count = 0.</li><li>d) A single variable max_count = 0.</li></ul>";"Correct: b)";"<b>Explanation:</b> The problem requires two distinct counts for two separate, non-overlapping groups. Therefore, two separate counter variables must be initialized to 0, one for each group being counted.<br><b>Distractor Rationale:</b><ul><li>a) A single counter cannot track two different groups.</li><li>c) This is overly complex; it tracks totals for cities and genders separately, but not the required intersections.</li><li>d) This is for finding a maximum, not for counting specific groups.</li></ul>"
"What is the output of the following pseudocode executed on the ""Scores"" dataset?<br><br>A = 0<br>B = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  if (X.CityTown == ""Chennai"") {<br>    A = A + X.Total<br>  } else {<br>    B = B + X.Total<br>  }<br>  Move X to Pile 2<br>}<br>result = A - B<ul><li>a) The total marks of all students.</li><li>b) The difference between the total marks of Chennai students and the total marks of all other students.</li><li>c) The number of students from Chennai.</li><li>d) The average marks of students not from Chennai.</li></ul>";"Correct: b)";"<b>Explanation:</b> Variable A accumulates the sum of Total marks for all students from Chennai. The else block ensures that variable B accumulates the sum of Total marks for all students not from Chennai. The final step subtracts the total of non-Chennai students from the total of Chennai students.<br><b>Distractor Rationale:</b><ul><li>a) This would be A + B.</li><li>c) This would require incrementing a counter (A = A + 1), not summing the Total.</li><li>d) This would require dividing B by the count of non-Chennai students.</li></ul>"
"Which of the following scenarios REQUIRES a two-pass iteration over a dataset?<ul><li>a) Finding the student with the highest total score.</li><li>b) Counting the number of students from each city.</li><li>c) Calculating the average score of all students.</li><li>d) Identifying all students whose score is below the class average.</li></ul>";"Correct: d)";"<b>Explanation:</b> To know if a student's score is below the average, you must first know what the average is. The average can only be calculated after summing the scores of all students, which requires a full pass (iteration) through the dataset. Therefore, a second pass is required to compare each individual student's score against the now-calculated average.<br><b>Distractor Rationale:</b><ul><li>a) The maximum score can be found in a single pass by keeping track of the highest value seen so far.</li><li>b) The count for each city can be accumulated in a single pass.</li><li>c) The average can be calculated in a single pass by summing the scores and counting the students, then dividing at the end.</li></ul>"
"A procedure is designed to find the name of the student with the highest score in Physics, but it must also handle ties by listing all students who share the highest score. How should the variables be managed?<br><br>max_score = 0<br>top_students = ""None""<br>while(...) {<br>  Read card X<br>  if (X.Physics > max_score) { / Action 1 / }<br>  if (X.Physics == max_score) { / Action 2 */ }<br>}<ul><li>a) Action 1: max_score = X.Physics. Action 2: top_students = X.Name.</li><li>b) Action 1: max_score = X.Physics; top_students = X.Name. Action 2: Do nothing.</li><li>c) Action 1: max_score = X.Physics; top_students = X.Name. Action 2: top_students = top_students + "", "" + X.Name.</li><li>d) Action 1: max_score = X.Physics. Action 2: top_students = top_students + "", "" + X.Name.</li></ul>";"Correct: c)";"<b>Explanation:</b> When a new highest score is found (Action 1), you must update max_score AND reset the top_students list to contain only the name of the current student. When a score equal to the current max is found (Action 2), you must append the new student's name to the existing list of top students.<br><b>Distractor Rationale:</b><ul><li>a) This logic fails to reset the list when a new maximum is found and fails to append names for ties.</li><li>b) This logic fails to handle ties correctly; it would only ever store the first student who achieved the max score.</li><li>d) This logic fails to reset the list of names when a new, higher maximum score is found.</li></ul>"
"What is the purpose of initializing a counter variable to 0 before starting an iteration loop?<ul><li>a) To set the maximum possible value for the count.</li><li>b) To ensure the first increment results in a value of 1, providing a correct starting point for the count.</li><li>c) To prevent the program from running out of memory.</li><li>d) To check if the dataset is empty.</li></ul>";"Correct: b)";"<b>Explanation:</b> Counting is an accumulative process. By starting at 0, the first time the counter is incremented (e.g., count = count + 1), its value becomes 1, correctly reflecting that one item has been counted. If it were initialized to another value, the final count would be incorrect.<br><b>Distractor Rationale:</b><ul><li>a) Initialization sets the starting point, not the maximum value.</li><li>c) Initialization of a single variable has a negligible impact on memory.</li><li>d) Checking if the dataset is empty is done by the loop condition (e.g., while (Pile 1 has more cards)), not by the counter's initial value.</li></ul>"
"The following pseudocode is intended to find the total number of words in sentences that have 10 or more words. It contains a logical error. Identify the flaw.<br><br>word_count = 0<br>total_long_sentence_words = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  word_count = word_count + 1<br>  if (X.Word ends with full stop) {<br>    if (word_count >= 10) {<br>      total_long_sentence_words = word_count<br>    }<br>    word_count = 0<br>  }<br>}<ul><li>a) word_count should be initialized to 1, not 0.</li><li>b) The line total_long_sentence_words = word_count should be total_long_sentence_words = total_long_sentence_words + word_count.</li><li>c) The condition should be word_count > 10.</li><li>d) word_count is reset to 0 in the wrong place.</li></ul>";"Correct: b)";"<b>Explanation:</b> The goal is to find the total number of words across all long sentences. The current code total_long_sentence_words = word_count simply replaces the total with the length of the last long sentence found. It should be an accumulation: total_long_sentence_words = total_long_sentence_words + word_count, adding the length of each qualifying sentence to the running total.<br><b>Distractor Rationale:</b><ul><li>a) Initializing to 0 is correct for a counter.</li><li>c) >= 10 correctly includes sentences with exactly 10 words, as per the requirement.</li><li>d) Resetting word_count to 0 after a sentence ends is the correct logic for counting words in the next sentence.</li></ul>"
"Which statement best describes a 'variable' in the context of pseudocode?<ul><li>a) A fixed, unchangeable value used for comparison.</li><li>b) A pictorial representation of a computational step, like a box in a flowchart.</li><li>c) A named location for storing a value that can be updated or read during the execution of a procedure.</li><li>d) A command that tells the procedure to repeat a block of code.</li></ul>";"Correct: c)";"<b>Explanation:</b> A variable is like a labeled box where you can store information (a number, text, etc.). The label is the variable's name (e.g., max_score, student_name), and the information inside can be changed (updated) or looked at (read) as the procedure runs.<br><b>Distractor Rationale:</b><ul><li>a) This describes a constant or a literal value, not a variable.</li><li>b) This describes a component of a flowchart.</li><li>d) This describes a loop construct like while.</li></ul>"
"A flowchart and a piece of pseudocode both describe the same algorithm to count male students from Mumbai. What information is explicitly present in the flowchart but typically implicit in the structure of the pseudocode?<ul><li>a) The initial value of the counter variable.</li><li>b) The condition used to check if a student is a male from Mumbai.</li><li>c) The explicit arrows indicating the flow of control, especially the loop back to the condition check.</li><li>d) The action of incrementing the counter.</li></ul>";"Correct: c)";"<b>Explanation:</b> Flowcharts use explicit arrows to show the direction of execution. A loop is represented by an arrow that goes from the end of the loop's body back up to the decision diamond. In pseudocode, this looping behavior is implied by the while keyword and the enclosing braces {}. The text is read top-to-bottom, and the while structure dictates the repetition without needing a visual 'go back' arrow.<br><b>Distractor Rationale:</b><ul><li>a) Both formats must specify the initial value of the counter.</li><li>b) Both formats must specify the condition to be checked.</li><li>d) Both formats must specify the increment action.</li></ul>"
"You are given a pseudocode that correctly finds the maximum total score. What is the minimal change required to make it find the minimum total score? Select all that apply.<br><br>max_score = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  if (X.Total > max_score) {<br>    max_score = X.Total<br>  }<br>  Move X to Pile 2<br>}<ul><li>a) Change the initialization to max_score = 300 (the highest possible score).</li><li>b) Change the comparison operator from > to <.</li><li>c) Rename the variable max_score to min_score.</li><li>d) No changes are needed, the same code finds both.</li></ul>";"Correct: a), b), c)";"<b>Explanation:</b> To find the minimum, three changes are essential: 1. The variable should be renamed for clarity (min_score). 2. It must be initialized to a value guaranteed to be greater than or equal to any possible score (e.g., 300). 3. The comparison must be changed to find values that are less than the current minimum (<). All three changes are required for a correct and clear algorithm.<br><b>Distractor Rationale:</b><ul><li>d) The logic for finding a maximum is the inverse of that for finding a minimum.</li></ul>"
"What is the key difference between a single-pass and a two-pass algorithm?<ul><li>a) A single-pass algorithm uses if statements, while a two-pass algorithm uses while loops.</li><li>b) A single-pass algorithm processes each item in the dataset once, while a two-pass algorithm processes each item twice.</li><li>c) A single-pass algorithm can only use a fixed number of variables, while a two-pass algorithm can use a dynamic number.</li><li>d) Single-pass algorithms are for finding maximums, and two-pass algorithms are for finding minimums.</li></ul>";"Correct: b)";"<b>Explanation:</b> The term 'pass' refers to a complete iteration over the dataset. A single-pass algorithm goes through the entire collection of data (e.g., all the cards in a pile) one time to complete its task. A two-pass algorithm must go through the entire collection once, compute some intermediate result, and then go through the entire collection a second time using that result.<br><b>Distractor Rationale:</b><ul><li>a) Both types of algorithms can use any combination of control structures.</li><li>c) The number of variables is independent of the number of passes.</li><li>d) Both maximums and minimums can typically be found in a single pass.</li></ul>"
"What is the value of A after this pseudocode finishes?<br><br>A = 10<br>B = 5<br>C = 20<br>if (A > B) {<br>  if (C > A) {<br>    A = C<br>  }<br>} else {<br>  A = B<br>}<ul><li>a) 5</li><li>b) 10</li><li>c) 20</li><li>d) 0</li></ul>";"Correct: c)";"<b>Explanation:</b> First, A > B (10 > 5) is true, so we enter the first if block. Inside, we check C > A (20 > 10), which is also true. Therefore, the statement A = C is executed, and the value of A becomes 20. The else block is skipped entirely.<br><b>Distractor Rationale:</b><ul><li>a) The else block is never reached.</li><li>b) The value of A is updated from 10 to 20.</li><li>d) There is no operation that would result in 0.</li></ul>"
"Which of the following is an example of an 'assignment' statement in pseudocode?<ul><li>a) if (count > 10)</li><li>b) while (Pile 1 has more cards)</li><li>c) max_score = 0</li><li>d) X.Gender == 'F'</li></ul>";"Correct: c)";"<b>Explanation:</b> An assignment statement uses the assignment operator (=) to store a value on the right into the variable on the left. max_score = 0 assigns the value 0 to the variable max_score.<br><b>Distractor Rationale:</b><ul><li>a) This is a conditional check within an if statement.</li><li>b) This is a conditional check within a while loop.</li><li>d) This is an equality comparison, which asks a true/false question.</li></ul>"
"A procedure needs to find the total bill amount for a customer named ""Rahul"" from the ""Shopping Bills"" dataset. Which pseudocode fragment correctly implements this?<ul><li>a) total = 0<br>if (Name == ""Rahul"") {<br>  total = total + BillAmount<br>}</li><li>b) total = 0<br>while(Pile 1 has more cards) {<br>  Read card X<br>  if (X.Name == ""Rahul"") {<br>    total = total + X.BillAmount<br>  }<br>}</li><li>c) while(Pile 1 has more cards) {<br>  Read card X<br>  if (X.Name == ""Rahul"") {<br>    total = BillAmount<br>  }<br>}</li><li>d) total = 0<br>while(Pile 1 has more cards) {<br>  Read card X<br>  total = total + X.BillAmount<br>}</li></ul>";"Correct: b)";"<b>Explanation:</b> This code correctly initializes a total to 0, iterates through all the cards using a while loop, filters for cards where the name is ""Rahul"" using an if statement, and accumulates the BillAmount for those specific cards into the total variable.<br><b>Distractor Rationale:</b><ul><li>a) This lacks a loop to process all the cards.</li><li>c) This fails to initialize total and incorrectly overwrites the total instead of accumulating it.</li><li>d) This adds the bill amounts for all customers, not just Rahul.</li></ul>"
"What is the most significant drawback of using a flowchart for a very large and complex algorithm?<ul><li>a) They cannot represent conditional logic.</li><li>b) They can become physically large, unwieldy, and difficult to follow.</li><li>c) They cannot be created using software.</li><li>d) They do not have a clear start or end point.</li></ul>";"Correct: b)";"<b>Explanation:</b> As an algorithm grows with more steps, decisions, and loops, the corresponding flowchart expands. For a complex system, the diagram can become enormous, spanning multiple pages, making it very difficult to trace the flow of logic from beginning to end.<br><b>Distractor Rationale:</b><ul><li>a) Flowcharts are excellent at representing conditional logic using decision diamonds.</li><li>c) Many software tools exist specifically for creating flowcharts.</li><li>d) Flowcharts have clearly defined start and end symbols (terminals).</li></ul>"
"The following pseudocode is executed on the ""Scores"" dataset. What does it calculate?<br><br>count = 0<br>total_phy = 0<br>while (Pile 1 has more cards) {<br>  Read card X<br>  if (X.CityTown == ""Bengaluru"") {<br>    count = count + 1<br>    total_phy = total_phy + X.Physics<br>  }<br>}<br>result = total_phy / count<ul><li>a) The average Physics score of all students.</li><li>b) The total Physics score of students from Bengaluru.</li><li>c) The number of students from Bengaluru.</li><li>d) The average Physics score of students from Bengaluru.</li></ul>";"Correct: d)";"<b>Explanation:</b> The code iterates through all students but filters for those from Bengaluru. Inside the if block, it maintains a count of these students (count) and a sum of their Physics scores (total_phy). After the loop, it divides the total Physics score by the count, which is the definition of an average for that specific group.<br><b>Distractor Rationale:</b><ul><li>a) This would be calculated if the if statement were removed.</li><li>b) This is the value of total_phy before the final division.</li><li>c) This is the value of count before the final division.</li></ul>"
