"Front";"Back";"Extra"
"After calculating newdist = directdist[i][k] + directdist[k][j], how should onehopdist[i][j] be updated? Select all that apply.<br><ul><li>a) if(onehopdist[i][j] > 0) { onehopdist[i][j] = min(onehopdist[i][j], newdist) } else { onehopdist[i][j] = newdist }</li><li>b) onehopdist[i][j] = newdist</li><li>c) if(newdist < onehopdist[i][j]) { onehopdist[i][j] = newdist }</li><li>d) if(directdist[i][j] == 0) { onehopdist[i][j] = newdist }</li></ul>";"Correct: a)";"<b>Explanation:</b> This logic correctly handles both cases for updating the shortest path. If a path from i to j already exists (onehopdist[i][j] > 0), we must update it only if the newly found path is shorter (min(onehopdist[i][j], newdist)). If no path existed before (else, meaning onehopdist[i][j] was 0), the new path is automatically the shortest one found so far, so we assign newdist to it.<br><b>Distractor Rationale:</b><ul><li>b) This would unconditionally overwrite the existing shortest path, even if the new path is longer.</li><li>c) This fails to handle the case where onehopdist[i][j] is initially 0 (no path known).</li><li>d) This only updates if there was no direct path, ignoring cases where a one-hop path might be shorter than a different, already-found one-hop path.</li></ul>"
"If you run the shortest path algorithm (like Floyd-Warshall) for N-1 iterations on an N-station network, what does the final matrix dist[i][j] contain?<ul><li>a) 1 if a path exists, 0 otherwise.</li><li>b) The number of hops in the shortest path from i to j.</li><li>c) The distance of the shortest path from i to j, considering paths with up to N-1 hops.</li><li>d) The distance of the longest possible simple path from i to j.</li></ul>";"Correct: c)";"<b>Explanation:</b> Iteratively updating distances by considering all intermediate nodes builds up the shortest path. After N-1 iterations (for an N-node graph), the algorithm has considered all possible simple paths (paths without loops) between any two nodes. The resulting matrix contains the minimum distance for the shortest of these paths.<br><b>Distractor Rationale:</b><ul><li>a) This describes reachability (transitive closure), not the shortest path distance.</li><li>b) The algorithm calculates the sum of weights (distances), not the number of edges (hops).</li><li>d) The algorithm is designed to find the minimum distance, not the maximum.</li></ul>"
"Why is it sufficient to stop the iterative shortest path algorithm after N-1 iterations for an N-node graph?<ul><li>a) Because any path longer than N-1 hops must be a direct route.</li><li>b) Because any path with N or more hops must contain a cycle, which is unnecessary for finding the shortest path between two nodes.</li><li>c) Because computers can't handle more than N-1 levels of nested loops.</li><li>d) Because after N-1 iterations, all distances become 0.</li></ul>";"Correct: b)";"<b>Explanation:</b> A simple path (one that does not repeat vertices) can have at most N-1 edges in an N-node graph. If a path has more edges than that, by the pigeonhole principle, it must have revisited at least one node, creating a cycle. A cycle is a non-optimal way to get from a start to an end point, so these longer paths can be ignored when searching for the shortest path.<br><b>Distractor Rationale:</b><ul><li>a) This is incorrect; longer paths are the opposite of direct routes.</li><li>c) This is a false statement about computational limits.</li><li>d) This is incorrect; distances are calculated, not zeroed out.</li></ul>"
"Consider a graph where trains are nodes and an edge exists if they share a station. What information would be a useful label for an edge between Train A and Train B? Select all that apply.<ul><li>a) The name of the common station(s).</li><li>b) The number of stations Train A has.</li><li>c) The shortest travel time between the two trains (i.e., waiting time at the transfer station).</li><li>d) The total distance covered by Train B.</li></ul>";"Correct: a), c)";"<b>Explanation:</b> The edge represents the transfer itself. Therefore, useful labels are details about that transfer. The name of the station tells you where to transfer (a). The waiting time tells you the cost of the transfer (c), which is crucial for planning a journey.<br><b>Distractor Rationale:</b><ul><li>b) The number of stations is a property of the node (Train A), not the edge (the transfer).</li><li>d) The total distance is a property of the node (Train B), not the edge.</li></ul>"
"If directdist[i][j] = 150 and onehopdist[i][j] = 120, what does this imply?<ul><li>a) The direct train from i to j covers 150 km, but there is a path through an intermediate station k that totals 120 km.</li><li>b) A logical error has occurred, as the one-hop distance cannot be less than the direct distance.</li><li>c) The direct train covers 120 km, and the one-hop path covers 150 km.</li><li>d) Traveling from i to j requires at least one stop.</li></ul>";"Correct: a)";"<b>Explanation:</b> directdist stores the shortest direct route. onehopdist stores the shortest route with at most one hop. If the onehopdist value is smaller, it means the algorithm found a path i -> k -> j whose combined distance (directdist[i][k] + directdist[k][j]) is less than the distance of the direct train route from i to j. This is common in real-world networks (e.g., flying from A to C might be cheaper than the direct flight A to B if you go via a hub at C). Oops, I made a mistake in my reasoning. In the context of the provided pseudocode, onehopdist is initialized with directdist. It is then only updated with min(onehopdist[i][j], newdist). This means onehopdist can never be greater than directdist. Let me re-evaluate the question and choices. The question presents a hypothetical outcome. The most logical interpretation of the variable names is that directdist[i][j] is the length of the direct edge, and onehopdist[i][j] is the length of the shortest path with one hop. In some networks, it's possible for a path through an intermediate point to be shorter (e.g., a mountain pass). So (a) is the correct interpretation of the data, even if it seems counter-intuitive for a simple distance model.<br><b>Distractor Rationale:</b><ul><li>b) While it seems like an error, it's physically possible in some network topologies, so it's not a guaranteed logical error without more context.</li><li>c) This reverses the meaning of the variables.</li><li>d) This is not necessarily true; a direct route of 150km exists.</li></ul>"
"You want to find the station that acts as the biggest 'hub' by having the most direct, unique train lines passing through it (arriving or departing). Which approach would work?<ul><li>a) Create a station-node graph and find the node with the highest out-degree.</li><li>b) Create a train-node graph and find the node with the highest degree.</li><li>c) Create a station-node graph and find the node with the highest sum of incoming and outgoing edge weights.</li><li>d) Create a station-node graph and find the node with the highest degree (in-degree + out-degree).</li></ul>";"Correct: d)";"<b>Explanation:</b> In a station-node graph, an edge represents a direct train route. The in-degree of a station node is the number of routes arriving there, and the out-degree is the number of routes departing. The total degree (in-degree + out-degree) represents the total number of unique train services connected to that station, which is a good measure of it being a 'hub'.<br><b>Distractor Rationale:</b><ul><li>a) This only counts departing trains, ignoring arrivals.</li><li>b) The degree of a train-node represents how many other trains it connects with, not how many lines pass through a station.</li><li>c) This would sum distances or other weights, not the number of connections.</li></ul>"
"What is a primary advantage of representing a graph as an adjacency matrix for computational tasks?<ul><li>a) It is more space-efficient than an adjacency list for sparse graphs (graphs with few edges).</li><li>b) Checking for the existence of a specific edge between two nodes (i, j) is very fast (constant time complexity).</li><li>c) Adding or removing a node from the graph is a very efficient operation.</li><li>d) It directly represents the visual layout of the graph.</li></ul>";"Correct: b)";"<b>Explanation:</b> In an adjacency matrix M, checking for an edge between nodes i and j is a simple lookup of the element M[i][j]. This operation takes the same amount of time regardless of the size of the graph (O(1) complexity), which is highly efficient.<br><b>Distractor Rationale:</b><ul><li>a) Adjacency matrices are less space-efficient for sparse graphs because they always store space for every possible edge, even non-existent ones. Adjacency lists are better for sparse graphs.</li><li>c) Adding or removing a node requires resizing and rebuilding the entire matrix, which is very inefficient.</li><li>d) An adjacency matrix is an abstract representation of connectivity and has no inherent visual or geographical information.</li></ul>"
"If a train network is represented as a directed graph, what does a directed edge from station A to station B imply?<ul><li>a) The distance from A to B is the same as from B to A.</li><li>b) There is a train service that travels from A to B, but not necessarily one that travels from B to A.</li><li>c) All trains that go to A must also go to B.</li><li>d) Station A and Station B are in the same city.</li></ul>";"Correct: b)";"<b>Explanation:</b> A directed edge represents a one-way relationship. In a train network, this means there is a defined route segment that starts at A and ends at B. The existence of a return service from B to A would require a separate, explicit edge pointing in the opposite direction.<br><b>Distractor Rationale:</b><ul><li>a) This describes a property of an undirected (or symmetric) graph.</li><li>c) This is an incorrect interpretation; the edge only relates A and B.</li><li>d) This is irrelevant to the graph's logical structure.</li></ul>"
"If cstn[i][j] stores the number of common stations between train i and train j, what does it mean if the matrix cstn is symmetric (cstn[i][j] == cstn[j][i] for all i, j)?<ul><li>a) Every train has a return journey on the same route.</li><li>b) The number of common stations between any two trains i and j is always the same as between j and i.</li><li>c) All trains pass through the same number of stations.</li><li>d) The graph must be a straight line.</li></ul>";"Correct: b)";"<b>Explanation:</b> The operation comNum(trains[i], trains[j]) is commutative; the number of common elements between two sets (or lists) is the same regardless of the order they are considered in. Therefore, the resulting matrix must be symmetric by definition.<br><b>Distractor Rationale:</b><ul><li>a) This is a property of the train routes themselves, not a necessary consequence of the comNum operation.</li><li>c) This is a property of the individual trains (nodes), not the relationship between them.</li><li>d) The symmetry of this specific matrix representation does not constrain the topology of the underlying network.</li></ul>"
"A train delay is detected. To model its propagation, you use a station-node graph. The delay is a property you add to a node at a specific time. What is the next logical step to calculate the delay's impact?<ul><li>a) Increase the distance of all outgoing edges from the delayed station's node.</li><li>b) For the delayed train, identify its next station on the route and calculate its new, later arrival time there.</li><li>c) Delete the delayed train's node from the graph.</li><li>d) Reverse the direction of all edges connected to the delayed station's node.</li></ul>";"Correct: b)";"<b>Explanation:</b> Delay propagates along a train's path. The first step is to determine the immediate consequence: the train will arrive later at its next scheduled stop. This new arrival time then becomes the basis for checking for knock-on effects on other trains at that next station.<br><b>Distractor Rationale:</b><ul><li>a) Distance is a static property of the track; it doesn't change. Time is the variable that changes.</li><li>c) Deleting the node is incorrect; the train is late, not cancelled.</li><li>d) Reversing edges makes no logical sense in this context.</li></ul>"
"After a train's arrival time at Station X is updated due to a delay, how do you check for knock-on delays to other trains at Station X?<ul><li>a) Find all trains that share a common co-author with the delayed train.</li><li>b) Check for any other trains scheduled to depart from Station X soon after the delayed train's new arrival time.</li><li>c) Add the delay time to all other trains passing through Station X, regardless of their schedule.</li><li>d) Assume that if one train is late, all trains are late by the same amount.</li></ul>";"Correct: b)";"<b>Explanation:</b> A knock-on delay occurs if the delayed train occupies a track or platform that another train needs, or if they follow each other closely on the same line segment. The critical check is to compare the delayed train's new schedule at Station X with the original schedules of other trains at the same station to see if conflicts have been created.<br><b>Distractor Rationale:</b><ul><li>a) This refers to a completely different problem (author graph).</li><li>c) This is an oversimplification; a train departing hours later would likely be unaffected.</li><li>d) This is a blanket assumption that ignores the specifics of the schedule.</li></ul>"
"In an edge-labeled graph where direct[i][j] stores a dictionary of trains running directly from i to j, how would you check if a specific train, T, runs directly from i to j?<ul><li>a) if (direct[i][j] == T)</li><li>b) if (isKey(direct[i][j], T))</li><li>c) if (length(direct[i][j]) > 0)</li><li>d) if (direct[i][T] == j)</li></ul>";"Correct: b)";"<b>Explanation:</b> The entry direct[i][j] is a dictionary where the keys are the train numbers. To check if train T is one of those trains, you need to check if T exists as a key within that dictionary. isKey(dictionary, key) is the standard pseudocode function for this.<br><b>Distractor Rationale:</b><ul><li>a) This compares the entire dictionary to a single train number, which will always be false.</li><li>c) This checks if any train runs on the route, not if a specific train T does.</li><li>d) This incorrectly structures the matrix lookup, treating the train number T as a column index.</li></ul>"
"If you build a graph where stations are nodes and edge labels represent travel time in minutes, what does the path A -> B -> C with a total weight of 150 signify?<ul><li>a) It takes 150 minutes to travel from A to C, including any waiting time at station B.</li><li>b) The train travels at 150 km/h.</li><li>c) The direct distance from A to C is 150 km.</li><li>d) There are 150 stations between A and C.</li></ul>";"Correct: a)";"<b>Explanation:</b> In a weighted graph, the weight of a path is the sum of the weights of its edges. If edge labels represent travel time, the path weight represents the total travel time. For a multi-hop journey, this must include the travel time from A to B, the waiting/transfer time at B, and the travel time from B to C.<br><b>Distractor Rationale:</b><ul><li>b) The weight is time, not speed.</li><li>c) The weight is time, not distance.</li><li>d) The weight is time, not a count of stations.</li></ul>"
"Which of these real-world scenarios is LEAST likely to be modeled effectively using a simple, unweighted graph?<ul><li>a) A social network, where an edge means two people are friends.</li><li>b) A map of airline routes, where an edge means there is a direct flight between two cities.</li><li>c) A city road network used by a GPS to find the fastest route from home to work.</li><li>d) The layout of a computer network, where an edge means two computers are directly connected.</li></ul>";"Correct: c)";"<b>Explanation:</b> To find the fastest route, the system needs more than just connectivity information. It needs to know the travel time or speed limit on each road segment. This requires a weighted graph, where edge weights represent time or distance. The other scenarios can be effectively modeled with simple yes/no connections.<br><b>Distractor Rationale:</b><ul><li>a) A simple friends/not-friends relationship is unweighted.</li><li>b) Basic route maps are often unweighted (flight exists/does not exist).</li><li>d) Basic network topology is unweighted (connected/not connected).</li></ul>"
"When modeling train routes, why might a graph be non-symmetric (i.e., have direct[i][j] = 1 but direct[j][i] = 0)? Select all that apply.<ul><li>a) The train service is one-way only.</li><li>b) The return journey is considered a different train with a different number.</li><li>c) The track is physically a one-way loop.</li><li>d) The distance from i to j is different from j to i.</li></ul>";"Correct: a), c)";"<b>Explanation:</b> A non-symmetric or directed graph represents one-way relationships. This can occur in transport networks if a service is explicitly one-way (a), or if the physical infrastructure is a one-way loop (c), like some city metro lines or ring roads.<br><b>Distractor Rationale:</b><ul><li>b) If the return journey is a different train, it would simply create a second, separate edge from j to i, resulting in a symmetric relationship (an edge in both directions), just represented by different labels.</li><li>d) Different distances don't prevent the existence of a return route; the graph would still be symmetric, just with different weights on the opposing edges.</li></ul>"
"What is the time complexity of finding all the immediate neighbors of a node i in an adjacency matrix representation of a graph with N nodes?<ul><li>a) O(1) - Constant time</li><li>b) O(log N) - Logarithmic time</li><li>c) O(N) - Linear time</li><li>d) O(N^2) - Quadratic time</li></ul>";"Correct: c)";"<b>Explanation:</b> To find all neighbors of node i, you must inspect every entry in the i-th row of the matrix. Since there are N columns in that row, you must perform N checks. Therefore, the time taken is directly proportional to the number of nodes, N.<br><b>Distractor Rationale:</b><ul><li>a) This is the complexity for checking a single edge, not finding all neighbors.</li><li>b) This complexity is typical of search algorithms on sorted data structures like binary search trees, not matrix row scans.</li><li>d) This is the complexity for iterating through the entire matrix, not just one row.</li></ul>"
"What does the transitive closure of a train network graph, where stations are nodes, represent?<ul><li>a) The set of all trains that pass through a single, central station.</li><li>b) All pairs of stations (A, B) such that it is possible to travel from A to B by taking any number of connecting trains.</li><li>c) The shortest possible distance between every pair of stations.</li><li>d) A list of all stations that are starting or ending points, but not intermediate stops.</li></ul>";"Correct: b)";"<b>Explanation:</b> Transitive closure is a fundamental graph concept that identifies all reachable pairs of nodes. If you can get from A to B, and from B to C, the closure includes the 'implied' connection from A to C. Applying this exhaustively to a train network graph reveals all pairs of stations that are reachable from one another, regardless of the number of intermediate train changes.<br><b>Distractor Rationale:</b><ul><li>a) This is a property of a specific station (its connectivity), not the whole graph's reachability.</li><li>c) Transitive closure determines reachability (a yes/no answer), not the optimal path distance. Algorithms like the Floyd-Warshall algorithm build upon this concept to find shortest paths.</li><li>d) This describes terminal stations, which is a subset of nodes, not the connectivity between them.</li></ul>"
"In the context of the 'Trains' dataset, if you model the problem with trains as nodes, what does a directed edge from Train A to Train B most likely represent?<ul><li>a) Train A and Train B travel on the exact same route.</li><li>b) Train A and Train B share a common station, allowing a passenger to transfer from A to B.</li><li>c) Train A is faster than Train B.</li><li>d) Train A has more stops than Train B.</li></ul>";"Correct: b)";"<b>Explanation:</b> When trains are nodes, the relationship (edge) between them is defined by shared stations. An edge signifies a potential transfer point. If the edge is directed, it likely includes time-based logic, meaning you can arrive on Train A and depart on Train B in a valid sequence.<br><b>Distractor Rationale:</b><ul><li>a) This is a possible but very specific condition; the more general representation is a shared station.</li><li>c) Speed is an attribute of the node (train), not the relationship between them.</li><li>d) The number of stops is an attribute of the node (train).</li></ul>"
"You are modifying the oneMoreHop procedure to calculate the shortest distance, creating OneHopDistance. The matrix directdist holds the shortest direct distances. How should onehopdist[i][j] be initialized before the loops begin?<ul><li>a) To 0</li><li>b) To a very large number (infinity)</li><li>c) To directdist[i][j]</li><li>d) To 1</li></ul>";"Correct: c)";"<b>Explanation:</b> The goal is to find the shortest path with at most one hop. Therefore, the initial shortest path is the direct path itself. If a shorter one-hop path is found via an intermediate station k, this initial value will be updated. Initializing to 0 or 1 would lose the direct distance information, and initializing to infinity would incorrectly treat direct paths as non-existent.<br><b>Distractor Rationale:</b><ul><li>a) This would erase all known direct distance information.</li><li>b) This would incorrectly imply that there are no direct connections to begin with.</li><li>d) This would lose the distance information and treat the graph as unweighted.</li></ul>"
"In the OneHopDistance procedure, a new path from i to j via an intermediate station k is found. How is the distance of this new path calculated?<ul><li>a) newdist = min(directdist[i][k], directdist[k][j])</li><li>b) newdist = directdist[i][k] + directdist[k][j]</li><li>c) newdist = (directdist[i][k] + directdist[k][j]) / 2</li><li>d) newdist = directdist[i][j] + directdist[k][j]</li></ul>";"Correct: b)";"<b>Explanation:</b> A path's total distance is the sum of the distances of its constituent edges. The path from i to j via k consists of two segments: the direct path from i to k and the direct path from k to j. The total distance is the sum of their individual distances.<br><b>Distractor Rationale:</b><ul><li>a) This would find the shorter of the two segments, not the total path length.</li><li>c) This calculates the average, which is not meaningful for path distance.</li><li>d) This incorrectly adds the distance from k to j to the existing direct i to j distance.</li></ul>"
"After calculating newdist = directdist[i][k] + directdist[k][j], how should onehopdist[i][j] be updated? Select all that apply.<br><ul><li>a) if(onehopdist[i][j] > 0) { onehopdist[i][j] = min(onehopdist[i][j], newdist) } else { onehopdist[i][j] = newdist }</li><li>b) onehopdist[i][j] = newdist</li><li>c) if(newdist < onehopdist[i][j]) { onehopdist[i][j] = newdist }</li><li>d) if(directdist[i][j] == 0) { onehopdist[i][j] = newdist }</li></ul>";"Correct: a)";"<b>Explanation:</b> This logic correctly handles both cases for updating the shortest path. If a path from i to j already exists (onehopdist[i][j] > 0), we must update it only if the newly found path is shorter (min(onehopdist[i][j], newdist)). If no path existed before (else, meaning onehopdist[i][j] was 0), the new path is automatically the shortest one found so far, so we assign newdist to it.<br><b>Distractor Rationale:</b><ul><li>b) This would unconditionally overwrite the existing shortest path, even if the new path is longer.</li><li>c) This fails to handle the case where onehopdist[i][j] is initially 0 (no path known).</li><li>d) This only updates if there was no direct path, ignoring cases where a one-hop path might be shorter than a different, already-found one-hop path.</li></ul>"
"If you run the shortest path algorithm (like Floyd-Warshall) for N-1 iterations on an N-station network, what does the final matrix dist[i][j] contain?<ul><li>a) 1 if a path exists, 0 otherwise.</li><li>b) The number of hops in the shortest path from i to j.</li><li>c) The distance of the shortest path from i to j, considering paths with up to N-1 hops.</li><li>d) The distance of the longest possible simple path from i to j.</li></ul>";"Correct: c)";"<b>Explanation:</b> Iteratively updating distances by considering all intermediate nodes builds up the shortest path. After N-1 iterations (for an N-node graph), the algorithm has considered all possible simple paths (paths without loops) between any two nodes. The resulting matrix contains the minimum distance for the shortest of these paths.<br><b>Distractor Rationale:</b><ul><li>a) This describes reachability (transitive closure), not the shortest path distance.</li><li>b) The algorithm calculates the sum of weights (distances), not the number of edges (hops).</li><li>d) The algorithm is designed to find the minimum distance, not the maximum.</li></ul>"
"Why is it sufficient to stop the iterative shortest path algorithm after N-1 iterations for an N-node graph?<ul><li>a) Because any path longer than N-1 hops must be a direct route.</li><li>b) Because any path with N or more hops must contain a cycle, which is unnecessary for finding the shortest path between two nodes.</li><li>c) Because computers can't handle more than N-1 levels of nested loops.</li><li>d) Because after N-1 iterations, all distances become 0.</li></ul>";"Correct: b)";"<b>Explanation:</b> A simple path (one that does not repeat vertices) can have at most N-1 edges in an N-node graph. If a path has more edges than that, by the pigeonhole principle, it must have revisited at least one node, creating a cycle. A cycle is a non-optimal way to get from a start to an end point, so these longer paths can be ignored when searching for the shortest path.<br><b>Distractor Rationale:</b><ul><li>a) This is incorrect; longer paths are the opposite of direct routes.</li><li>c) This is a false statement about computational limits.</li><li>d) This is incorrect; distances are calculated, not zeroed out.</li></ul>"
"Consider a graph where trains are nodes and an edge exists if they share a station. What information would be a useful label for an edge between Train A and Train B? Select all that apply.<ul><li>a) The name of the common station(s).</li><li>b) The number of stations Train A has.</li><li>c) The shortest travel time between the two trains (i.e., waiting time at the transfer station).</li><li>d) The total distance covered by Train B.</li></ul>";"Correct: a), c)";"<b>Explanation:</b> The edge represents the transfer itself. Therefore, useful labels are details about that transfer. The name of the station tells you where to transfer (a). The waiting time tells you the cost of the transfer (c), which is crucial for planning a journey.<br><b>Distractor Rationale:</b><ul><li>b) The number of stations is a property of the node (Train A), not the edge (the transfer).</li><li>d) The total distance is a property of the node (Train B), not the edge.</li></ul>"
"If directdist[i][j] = 150 and onehopdist[i][j] = 120, what does this imply?<ul><li>a) The direct train from i to j covers 150 km, but there is a path through an intermediate station k that totals 120 km.</li><li>b) A logical error has occurred, as the one-hop distance cannot be less than the direct distance.</li><li>c) The direct train covers 120 km, and the one-hop path covers 150 km.</li><li>d) Traveling from i to j requires at least one stop.</li></ul>";"Correct: a)";"<b>Explanation:</b> directdist stores the shortest direct route. onehopdist stores the shortest route with at most one hop. If the onehopdist value is smaller, it means the algorithm found a path i -> k -> j whose combined distance (directdist[i][k] + directdist[k][j]) is less than the distance of the direct train route from i to j. This is common in real-world networks (e.g., flying from A to C might be cheaper than the direct flight A to B if you go via a hub at C). Oops, I made a mistake in my reasoning. In the context of the provided pseudocode, onehopdist is initialized with directdist. It is then only updated with min(onehopdist[i][j], newdist). This means onehopdist can never be greater than directdist. Let me re-evaluate the question and choices. The question presents a hypothetical outcome. The most logical interpretation of the variable names is that directdist[i][j] is the length of the direct edge, and onehopdist[i][j] is the length of the shortest path with one hop. In some networks, it's possible for a path through an intermediate point to be shorter (e.g., a mountain pass). So (a) is the correct interpretation of the data, even if it seems counter-intuitive for a simple distance model.<br><b>Distractor Rationale:</b><ul><li>b) While it seems like an error, it's physically possible in some network topologies, so it's not a guaranteed logical error without more context.</li><li>c) This reverses the meaning of the variables.</li><li>d) This is not necessarily true; a direct route of 150km exists.</li></ul>"
"You want to find the station that acts as the biggest 'hub' by having the most direct, unique train lines passing through it (arriving or departing). Which approach would work?<ul><li>a) Create a station-node graph and find the node with the highest out-degree.</li><li>b) Create a train-node graph and find the node with the highest degree.</li><li>c) Create a station-node graph and find the node with the highest sum of incoming and outgoing edge weights.</li><li>d) Create a station-node graph and find the node with the highest degree (in-degree + out-degree).</li></ul>";"Correct: d)";"<b>Explanation:</b> In a station-node graph, an edge represents a direct train route. The in-degree of a station node is the number of routes arriving there, and the out-degree is the number of routes departing. The total degree (in-degree + out-degree) represents the total number of unique train services connected to that station, which is a good measure of it being a 'hub'.<br><b>Distractor Rationale:</b><ul><li>a) This only counts departing trains, ignoring arrivals.</li><li>b) The degree of a train-node represents how many other trains it connects with, not how many lines pass through a station.</li><li>c) This would sum distances or other weights, not the number of connections.</li></ul>"
"What is a primary advantage of representing a graph as an adjacency matrix for computational tasks?<ul><li>a) It is more space-efficient than an adjacency list for sparse graphs (graphs with few edges).</li><li>b) Checking for the existence of a specific edge between two nodes (i, j) is very fast (constant time complexity).</li><li>c) Adding or removing a node from the graph is a very efficient operation.</li><li>d) It directly represents the visual layout of the graph.</li></ul>";"Correct: b)";"<b>Explanation:</b> In an adjacency matrix M, checking for an edge between nodes i and j is a simple lookup of the element M[i][j]. This operation takes the same amount of time regardless of the size of the graph (O(1) complexity), which is highly efficient.<br><b>Distractor Rationale:</b><ul><li>a) Adjacency matrices are less space-efficient for sparse graphs because they always store space for every possible edge, even non-existent ones. Adjacency lists are better for sparse graphs.</li><li>c) Adding or removing a node requires resizing and rebuilding the entire matrix, which is very inefficient.</li><li>d) An adjacency matrix is an abstract representation of connectivity and has no inherent visual or geographical information.</li></ul>"
"If a train network is represented as a directed graph, what does a directed edge from station A to station B imply?<ul><li>a) The distance from A to B is the same as from B to A.</li><li>b) There is a train service that travels from A to B, but not necessarily one that travels from B to A.</li><li>c) All trains that go to A must also go to B.</li><li>d) Station A and Station B are in the same city.</li></ul>";"Correct: b)";"<b>Explanation:</b> A directed edge represents a one-way relationship. In a train network, this means there is a defined route segment that starts at A and ends at B. The existence of a return service from B to A would require a separate, explicit edge pointing in the opposite direction.<br><b>Distractor Rationale:</b><ul><li>a) This describes a property of an undirected (or symmetric) graph.</li><li>c) This is an incorrect interpretation; the edge only relates A and B.</li><li>d) This is irrelevant to the graph's logical structure.</li></ul>"
"If cstn[i][j] stores the number of common stations between train i and train j, what does it mean if the matrix cstn is symmetric (cstn[i][j] == cstn[j][i] for all i, j)?<ul><li>a) Every train has a return journey on the same route.</li><li>b) The number of common stations between any two trains i and j is always the same as between j and i.</li><li>c) All trains pass through the same number of stations.</li><li>d) The graph must be a straight line.</li></ul>";"Correct: b)";"<b>Explanation:</b> The operation comNum(trains[i], trains[j]) is commutative; the number of common elements between two sets (or lists) is the same regardless of the order they are considered in. Therefore, the resulting matrix must be symmetric by definition.<br><b>Distractor Rationale:</b><ul><li>a) This is a property of the train routes themselves, not a necessary consequence of the comNum operation.</li><li>c) This is a property of the individual trains (nodes), not the relationship between them.</li><li>d) The symmetry of this specific matrix representation does not constrain the topology of the underlying network.</li></ul>"
"A train delay is detected. To model its propagation, you use a station-node graph. The delay is a property you add to a node at a specific time. What is the next logical step to calculate the delay's impact?<ul><li>a) Increase the distance of all outgoing edges from the delayed station's node.</li><li>b) For the delayed train, identify its next station on the route and calculate its new, later arrival time there.</li><li>c) Delete the delayed train's node from the graph.</li><li>d) Reverse the direction of all edges connected to the delayed station's node.</li></ul>";"Correct: b)";"<b>Explanation:</b> Delay propagates along a train's path. The first step is to determine the immediate consequence: the train will arrive later at its next scheduled stop. This new arrival time then becomes the basis for checking for knock-on effects on other trains at that next station.<br><b>Distractor Rationale:</b><ul><li>a) Distance is a static property of the track; it doesn't change. Time is the variable that changes.</li><li>c) Deleting the node is incorrect; the train is late, not cancelled.</li><li>d) Reversing edges makes no logical sense in this context.</li></ul>"
"After a train's arrival time at Station X is updated due to a delay, how do you check for knock-on delays to other trains at Station X?<ul><li>a) Find all trains that share a common co-author with the delayed train.</li><li>b) Check for any other trains scheduled to depart from Station X soon after the delayed train's new arrival time.</li><li>c) Add the delay time to all other trains passing through Station X, regardless of their schedule.</li><li>d) Assume that if one train is late, all trains are late by the same amount.</li></ul>";"Correct: b)";"<b>Explanation:</b> A knock-on delay occurs if the delayed train occupies a track or platform that another train needs, or if they follow each other closely on the same line segment. The critical check is to compare the delayed train's new schedule at Station X with the original schedules of other trains at the same station to see if conflicts have been created.<br><b>Distractor Rationale:</b><ul><li>a) This refers to a completely different problem (author graph).</li><li>c) This is an oversimplification; a train departing hours later would likely be unaffected.</li><li>d) This is a blanket assumption that ignores the specifics of the schedule.</li></ul>"
"In an edge-labeled graph where direct[i][j] stores a dictionary of trains running directly from i to j, how would you check if a specific train, T, runs directly from i to j?<ul><li>a) if (direct[i][j] == T)</li><li>b) if (isKey(direct[i][j], T))</li><li>c) if (length(direct[i][j]) > 0)</li><li>d) if (direct[i][T] == j)</li></ul>";"Correct: b)";"<b>Explanation:</b> The entry direct[i][j] is a dictionary where the keys are the train numbers. To check if train T is one of those trains, you need to check if T exists as a key within that dictionary. isKey(dictionary, key) is the standard pseudocode function for this.<br><b>Distractor Rationale:</b><ul><li>a) This compares the entire dictionary to a single train number, which will always be false.</li><li>c) This checks if any train runs on the route, not if a specific train T does.</li><li>d) This incorrectly structures the matrix lookup, treating the train number T as a column index.</li></ul>"
"If you build a graph where stations are nodes and edge labels represent travel time in minutes, what does the path A -> B -> C with a total weight of 150 signify?<ul><li>a) It takes 150 minutes to travel from A to C, including any waiting time at station B.</li><li>b) The train travels at 150 km/h.</li><li>c) The direct distance from A to C is 150 km.</li><li>d) There are 150 stations between A and C.</li></ul>";"Correct: a)";"<b>Explanation:</b> In a weighted graph, the weight of a path is the sum of the weights of its edges. If edge labels represent travel time, the path weight represents the total travel time. For a multi-hop journey, this must include the travel time from A to B, the waiting/transfer time at B, and the travel time from B to C.<br><b>Distractor Rationale:</b><ul><li>b) The weight is time, not speed.</li><li>c) The weight is time, not distance.</li><li>d) The weight is time, not a count of stations.</li></ul>"
