"Front";"Back";"Extra"
"What would be the effect of initializing `position = 1` instead of `position = 0` in `SimpleGradeAssignment`?";"Correct: b)";"<b>Explanation:</b> If `position` started at 1, the position values would range from 1 to `classSize`. This would shift all the quartile boundaries by one, potentially misclassifying students at the edges of the grade boundaries and miscounting the total number of students processed.<ul><li>a) It would have no effect.</li><li>b) It would shift the grade boundaries, leading to incorrect assignments.</li><li>c) It would cause the first student to be skipped.</li><li>d) It would make the procedure more accurate.</li></ul>"
"If the input list `l` to `SimpleGradeAssignment` is empty, what is the returned value?";"Correct: a)";"<b>Explanation:</b> If `l` is empty, `classSize` is 0, and the quartiles are 0. The `foreach` loop does not run. The procedure returns the list `[gradeA, gradeB, gradeC, gradeD]`, where each of these is still the empty list it was initialized to.<ul><li>a) A list containing four empty lists.</li><li>b) An error.</li><li>c) `None`.</li><li>d) An empty list `[]`.</li></ul>"
"The logic in `SimpleGradeAssignment` assigns grades based on quartiles. What is a potential flaw of this 'simple' approach, as mentioned in the lectures?";"Correct: c)";"<b>Explanation:</b> The main flaw is that it uses hard quartile boundaries based on position. If two students have the exact same mark but fall on either side of a quartile boundary (e.g., positions 10 and 11), they will receive different grades, which is unfair. A more robust system would handle such ties.<ul><li>a) It is too slow for large lists.</li><li>b) It cannot handle lists with an odd number of students.</li><li>c) It can assign different grades to students with identical marks if they fall on a quartile boundary.</li><li>d) It requires the list to be sorted, which is inefficient.</li></ul>"
"In `SimpleGradeAssignment`, which grade corresponds to the top 25% of students?";"Correct: a)";"<b>Explanation:</b> The list `l` is sorted in ascending order of marks. Therefore, the students with the highest marks are at the end of the list (highest positions). The condition `position > q2` (where `q2` is the 75th percentile) correctly identifies the top 25% of students for `gradeA`.<ul><li>a) gradeA</li><li>b) gradeB</li><li>c) gradeC</li><li>d) gradeD</li></ul>"
"What data structure is returned by the `SimpleGradeAssignment` procedure?";"Correct: d)";"<b>Explanation:</b> The procedure returns a single list, `[gradeA, gradeB, gradeC, gradeD]`. However, each of the elements within this list is also a list (of student IDs). This structure is known as a list of lists or a nested list.<ul><li>a) A simple list of numbers.</li><li>b) A dictionary.</li><li>c) Four separate lists.</li><li>d) A list of lists.</li></ul>"
"If the line `position = position + 1` were removed from `SimpleGradeAssignment`, what would happen?";"Correct: c)";"<b>Explanation:</b> If `position` were never incremented, it would remain 0 for every iteration of the loop. According to the conditions, every student would be assigned to `gradeD` (since `0 <= q4` will always be true for a non-empty list), and the procedure would likely enter an infinite loop if the list is not empty.<ul><li>a) The procedure would work correctly.</li><li>b) Only the first student would be graded.</li><li>c) An infinite loop would occur and/or all students would get grade D.</li><li>d) No students would be graded.</li></ul>"
"In `SimpleGradeAssignment`, if `l` has 30 students, how many students will be in `gradeA`?";"Correct: b)";"<b>Explanation:</b> `classSize = 30`. `q2 = 3 * 30 / 4 = 22.5`. The condition for grade A is `position > 22.5`. This applies to positions 23 through 29 (a total of 7 positions). Therefore, 7 students will receive grade A.<ul><li>a) 8</li><li>b) 7</li><li>c) 7.5</li><li>d) 15</li></ul>"
"Given a list `L = [""a"", ""b"", ""c"", ""d"", ""e""]`, what is the result of the operation `first(rest(rest(L)))`?";"Correct: a)";"<b>Explanation:</b> The operation is evaluated from the inside out: 1. `rest(L)` results in the list `[""b"", ""c"", ""d"", ""e""]`. 2. `rest` of that result is `[""c"", ""d"", ""e""]`. 3. `first` of that final list is the element `""c""`. The `first` function returns a single element, not a list.<ul><li>a) `""c""`</li><li>b) `[""c""]`</li><li>c) `[""c"", ""d"", ""e""]`</li><li>d) `""b""`</li></ul>"
"If `L = [10, 20, 30, 40]`, what is `init(L)`?";"Correct: c)";"<b>Explanation:</b> The `init` function returns all elements of the list *except for the last one*. Therefore, `init([10, 20, 30, 40])` is `[10, 20, 30]`.<ul><li>a) `[10]`</li><li>b) `[20, 30, 40]`</li><li>c) `[10, 20, 30]`</li><li>d) `40`</li></ul>"
"What is the result of `last(init(L))` for `L = [1, 2, 3, 4, 5]`?";"Correct: b)";"<b>Explanation:</b> First, `init(L)` is evaluated to `[1, 2, 3, 4]`. Then, `last` is applied to this new list, which returns the last element, `4`.<ul><li>a) `5`</li><li>b) `4`</li><li>c) `[4]`</li><li>d) `3`</li></ul>"
"If a list `M` has only one element, e.g., `M = [100]`, what is `rest(M)`?";"Correct: a)";"<b>Explanation:</b> The `rest` function returns all elements after the first. If there is only one element, there are no elements after the first, so an empty list `[]` is returned.<ul><li>a) `[]`</li><li>b) `100`</li><li>c) `None`</li><li>d) An error occurs.</li></ul>"
"What is the result of `first(L) ++ rest(L)` for any non-empty list `L`?";"Correct: d)";"<b>Explanation:</b> This operation is not valid. `first(L)` returns a single element, while `rest(L)` returns a list. The `++` operator is for concatenating two lists. You cannot concatenate an element and a list directly. The correct way to reconstruct the list would be `[first(L)] ++ rest(L)`.<ul><li>a) The original list `L`.</li><li>b) A list with the first element duplicated.</li><li>c) An empty list.</li><li>d) An error or undefined behavior.</li></ul>"
"If `L = [5]`, what is `init(L)`?";"Correct: b)";"<b>Explanation:</b> Similar to the `rest` function on a single-element list, `init` returns all elements *before* the last one. Since there are no elements before the last one, it returns an empty list.<ul><li>a) `5`</li><li>b) `[]`</li><li>c) An error occurs.</li><li>d) `None`</li></ul>"
"Given `L = [""x"", ""y""]`, what is `last(rest(L))`?";"Correct: a)";"<b>Explanation:</b> First, `rest(L)` evaluates to `[""y""]`. Then, `last` is applied to `[""y""]`, which returns the single element `""y""`.<ul><li>a) `""y""`</li><li>b) `""x""`</li><li>c) `[""y""]`</li><li>d) An error occurs.</li></ul>"
"Which sequence of operations on a list `L` of length 5 will result in a list containing only the third element of `L`?";"Correct: c)";"<b>Explanation:</b> `rest(rest(L))` removes the first two elements, resulting in a list of the last three. `init(init(...))` on that result then removes the last two elements, leaving only the first element of that sublist, which was the third element of the original list. `first(rest(rest(L)))` would return the element itself, not a list containing it.<ul><li>a) `rest(init(L))`</li><li>b) `first(rest(L))`</li><li>c) `init(init(rest(rest(L))))`</li><li>d) `last(rest(L))`</li></ul>"
"What is the value of `length(init(L))` compared to `length(L)` for a non-empty list `L`?";"Correct: b)";"<b>Explanation:</b> The `init` function removes exactly one element (the last one) from the list. Therefore, the length of the resulting list will always be one less than the length of the original list.<ul><li>a) They are the same.</li><li>b) `length(init(L))` is `length(L) - 1`.</li><li>c) `length(init(L))` is `1`.</li><li>d) It is undefined.</li></ul>"
"If `L` is an empty list `[]`, what is the result of `first(L)`?";"Correct: d)";"<b>Explanation:</b> Applying `first`, `last`, `rest`, or `init` to an empty list is an undefined operation, as there is no first or last element to retrieve or remove. This would typically result in an error.<ul><li>a) `[]`</li><li>b) `0`</li><li>c) `None`</li><li>d) An error or undefined behavior.</li></ul>"
"What is the result of `[first(L)] ++ rest(L)` for any non-empty list `L`?";"Correct: a)";"<b>Explanation:</b> This is the correct way to reconstruct a list from its parts. `first(L)` gets the first element. `[first(L)]` creates a new list containing just that element. This is then concatenated with `rest(L)`, which is the list of all other elements, perfectly reconstructing the original list `L`.<ul><li>a) The original list `L`.</li><li>b) An error.</li><li>c) A list with the first element at the end.</li><li>d) An empty list.</li></ul>"
"For `L = [a, b, c, d]`, what is `init(rest(L))`?";"Correct: c)";"<b>Explanation:</b> `rest(L)` is `[b, c, d]`. `init` of this result is `[b, c]`. This operation effectively removes both the first and the last elements of the original list.<ul><li>a) `[a, b, c]`</li><li>b) `[b, c, d]`</li><li>c) `[b, c]`</li><li>d) `[c, d]`</li></ul>"
"Which function would you use to get the second element of a list `L`?";"Correct: b)";"<b>Explanation:</b> To get the second element, you first need to remove the first element, which is done with `rest(L)`. This gives you a new list starting with the original second element. You then take the `first` element of this new list.<ul><li>a) `rest(first(L))`</li><li>b) `first(rest(L))`</li><li>c) `last(init(L))`</li><li>d) `rest(rest(L))`</li></ul>"
"Which function would you use to get the second-to-last element of a list `L`?";"Correct: a)";"<b>Explanation:</b> To get the second-to-last element, you first need to remove the last element, which is done with `init(L)`. This gives you a new list ending with the original second-to-last element. You then take the `last` element of this new list.<ul><li>a) `last(init(L))`</li><li>b) `init(last(L))`</li><li>c) `first(init(L))`</li><li>d) `init(init(L))`</li></ul>"
"If `length(L) = N`, what is `length(rest(init(L)))`?";"Correct: d)";"<b>Explanation:</b> `init(L)` produces a list of length `N-1`. `rest` of that list removes one more element, producing a list of length `N-2`. This assumes `N` is at least 2.<ul><li>a) `N`</li><li>b) `N-1`</li><li>c) `N+1`</li><li>d) `N-2`</li></ul>"
"The following pseudocode checks a hypothesis about student grades.<br><pre>1.  confirm = [], reject = []
2.  foreach x in mathsAGrades {
3.    found = False
4.    foreach y in physicsAGrades {
5.      if (x == y) {
6.        confirm = confirm ++ [x]
7.        found = True
8.        exitloop
9.      }
10.   }
11.   if (not(found)) {
12.     reject = reject ++ [x]
13.   }
14. }</pre>A student `x` from `mathsAGrades` is added to the `reject` list under which of the following conditions?";"Correct: a), d)";"<b>Explanation:</b> The `found` flag is set to `True` only if a match `x == y` is found inside the inner loop. The student `x` is added to the `reject` list only if the `found` flag remains `False` after the inner loop completes. This happens if no match is found. If `physicsAGrades` is empty, the inner loop never runs, `found` remains `False`, and any student `x` from `mathsAGrades` will be added to `reject`. Therefore, both (a) and (d) are correct conditions.<ul><li>a) The student `x` is not found in the `physicsAGrades` list.</li><li>b) The student `x` is found in the `physicsAGrades` list.</li><li>c) The `mathsAGrades` list is empty.</li><li>d) The `physicsAGrades` list is empty, but `mathsAGrades` is not.</li></ul>"
"In the hypothesis testing code, what is the purpose of `exitloop` on line 8?";"Correct: b)";"<b>Explanation:</b> Once a match for student `x` is found in the `physicsAGrades` list, there is no need to continue searching the rest of that list for the same student. `exitloop` terminates the inner `foreach` loop prematurely as an optimization, saving unnecessary comparisons.<ul><li>a) To terminate the outer `foreach` loop.</li><li>b) To terminate the inner `foreach` loop once a match is found.</li><li>c) To add the student to the `reject` list.</li><li>d) To reset the `found` flag to `False`.</li></ul>"
"If a student is in `mathsAGrades` and also in `physicsAGrades`, which list will their ID be added to?";"Correct: a)";"<b>Explanation:</b> If a student `x` from `mathsAGrades` is found in `physicsAGrades`, the `if (x == y)` condition on line 5 becomes true. Line 6 then appends `x` to the `confirm` list. The `found` flag is set to `True`, so the `if (not(found))` block is skipped.<ul><li>a) `confirm`</li><li>b) `reject`</li><li>c) Both `confirm` and `reject`</li><li>d) Neither list</li></ul>"
"What does the `found` variable track within the outer loop of the hypothesis testing code?";"Correct: c)";"<b>Explanation:</b> `found` is reset to `False` for each new student `x` from `mathsAGrades`. It is set to `True` only if that specific `x` is found in the `physicsAGrades` list. It tracks the status of the search for the *current* student `x`.<ul><li>a) Whether any student has been confirmed yet.</li><li>b) The total number of confirmed students.</li><li>c) Whether the current student `x` has been found in the `physicsAGrades` list.</li><li>d) Whether the `physicsAGrades` list is empty.</li></ul>"
"Consider the hypothesis: 'Students with a B in Maths get at least a B in Physics'. How would the pseudocode need to be modified?";"Correct: d)";"<b>Explanation:</b> To test this hypothesis, the outer loop would iterate through `mathsBGrades`. The inner logic would need to search for each student in *both* `physicsBGrades` and `physicsAGrades`.<ul><li>a) The outer loop should iterate through `physicsBGrades`.</li><li>b) The inner loop should only check against `physicsBGrades`.</li><li>c) The `confirm` and `reject` lists should be swapped.</li><li>d) The outer loop should be `foreach x in mathsBGrades`, and the inner logic must check against both `physicsAGrades` and `physicsBGrades`.</li></ul>"
"If the `exitloop` statement was removed from the hypothesis testing code, would the logic still be correct?";"Correct: a)";"<b>Explanation:</b> Yes, the logic would still be correct. The `found` flag would still be set to `True` on the first match, and the `if (not(found))` check after the loop would still work correctly. The only difference is that the inner loop would continue searching unnecessarily after a match has already been found, making it less efficient.<ul><li>a) Yes, but it would be less efficient.</li><li>b) No, it would add students to both lists.</li><li>c) No, it would never add students to the `reject` list.</li><li>d) Yes, and it would be more efficient.</li></ul>"
"What is the initial value of the `confirm` list before the loops start in the hypothesis testing code?";"Correct: b)";"<b>Explanation:</b> Line 1 explicitly initializes both `confirm` and `reject` to be empty lists (`[]`). This is necessary to ensure they are clean before any students are added to them.<ul><li>a) Undefined</li><li>b) `[]`</li><li>c) The list of all students.</li><li>d) `False`</li></ul>"
"The hypothesis testing code is an example of what common computational pattern?";"Correct: c)";"<b>Explanation:</b> The code iterates through one list (`mathsAGrades`) and for each element, it searches for a corresponding element in a second list (`physicsAGrades`). This is a classic pattern for finding the intersection or common elements between two sets or lists.<ul><li>a) Sorting</li><li>b) Counting</li><li>c) Finding the intersection of two lists.</li><li>d) Calculating an average.</li></ul>"
"If `mathsAGrades = [101, 102]` and `physicsAGrades = [102, 103]`, what is the final content of the `confirm` list?";"Correct: a)";"<b>Explanation:</b> - **Outer loop (x=101):** 101 is not in `physicsAGrades`. `found` remains `False`. 101 is added to `reject`. - **Outer loop (x=102):** 102 is found in `physicsAGrades`. `found` becomes `True`. 102 is added to `confirm`. The final `confirm` list is `[102]`.<ul><li>a) `[102]`</li><li>b) `[101]`</li><li>c) `[101, 102]`</li><li>d) `[]`</li></ul>"
"In the hypothesis testing code, `x` and `y` represent what type of data?";"Correct: d)";"<b>Explanation:</b> The grade assignment procedures created lists of student IDs. Therefore, `mathsAGrades` and `physicsAGrades` are lists of student IDs, and `x` and `y` hold these IDs during the iteration.<ul><li>a) Student names</li><li>b) Student marks</li><li>c) `[ID, Mark]` pairs</li><li>d) Student IDs</li></ul>"
"What would be the result of the hypothesis testing code if `mathsAGrades` is empty?";"Correct: c)";"<b>Explanation:</b> If `mathsAGrades` is empty, the outer `foreach` loop on line 2 will not execute at all. The procedure will finish, and both `confirm` and `reject` will remain the empty lists they were initialized as.<ul><li>a) An error.</li><li>b) `confirm` will contain all students from `physicsAGrades`.</li><li>c) Both `confirm` and `reject` will be empty.</li><li>d) An infinite loop.</li></ul>"
"The final step of the hypothesis test is to compare `length(confirm)` with `length(confirm) + length(reject)`. What does this ratio represent?";"Correct: b)";"<b>Explanation:</b> `length(confirm)` is the number of students who support the hypothesis. `length(confirm) + length(reject)` is the total number of students tested (all students in `mathsAGrades`). The ratio is the proportion of tested students for whom the hypothesis holds true.<ul><li>a) The total number of students in the class.</li><li>b) The percentage of students with an A in Maths for whom the hypothesis is true.</li><li>c) The number of students who failed Physics.</li><li>d) The average grade difference.</li></ul>"
"How could you modify the hypothesis testing code to find students who are in `mathsAGrades` but *not* in `physicsAGrades`?";"Correct: a)";"<b>Explanation:</b> The `reject` list is specifically designed to collect students for whom the `found` flag remains `False`, meaning they were in `mathsAGrades` but a match was not found in `physicsAGrades`. This is the set difference.<ul><li>a) The `reject` list already contains this result.</li><li>b) Swap the `confirm` and `reject` lists.</li><li>c) The `confirm` list contains this result.</li><li>d) It is not possible with this code structure.</li></ul>"
"If the line `found = False` was moved to before the outer loop (i.e., before line 2), how would it affect the logic?";"Correct: d)";"<b>Explanation:</b> If `found` was not reset for each `x`, then as soon as the first confirming student was found, `found` would become `True` and stay `True` for all subsequent students. This would prevent any more students from being correctly added to the `reject` list, leading to an incorrect result.<ul><li>a) It would have no effect.</li><li>b) It would be more efficient.</li><li>c) It would prevent any student from being added to the `confirm` list.</li><li>d) It would produce an incorrect result for the `reject` list after the first match is found.</li></ul>"
"What is the fundamental comparison being made on line 5 of the hypothesis testing code?";"Correct: c)";"<b>Explanation:</b> The line `if (x == y)` compares the student ID from the Maths A-grade list (`x`) with a student ID from the Physics A-grade list (`y`) to see if they refer to the same student.<ul><li>a) Comparing a student's Maths mark to their Physics mark.</li><li>b) Checking if two lists are identical.</li><li>c) Checking if a student who got an A in Maths is the same student who got an A in Physics.</li><li>d) Comparing the length of the two grade lists.</li></ul>"
"Consider the pseudocode:<br><pre>1. L = []
2. A = ""None""
3. Read the first row X in Table 1
4. A = X.PartOfSpeech
5. Move X to Table 2
6. while (Table 1 has more rows) {
7.   Read the first row X in Table 1
8.   if (X.PartOfSpeech == ""Noun"") {
9.     if (A == ""Adjective"") {
10.      L = L ++ [X.Word]
11.    }
12.  }
13.  A = X.PartOfSpeech
14.  Move X to Table 2
15. }</pre>What does the variable `A` store during the execution of the `while` loop?";"Correct: a)";"<b>Explanation:</b> `A` is updated at the end of each iteration (line 13) with the `PartOfSpeech` of the current row `X`. In the *next* iteration, when a new `X` is read, `A` still holds the value from the *previous* row. This allows the code to compare the current row's type to the previous row's type.<ul><li>a) The PartOfSpeech of the *previous* row.</li><li>b) The PartOfSpeech of the *current* row `X`.</li><li>c) The list of all adjectives.</li><li>d) The current word being processed.</li></ul>"
"In the pseudocode line logic example, why are lines 3-5 necessary before the main `while` loop?";"Correct: b)";"<b>Explanation:</b> The logic inside the loop needs to compare the current word's `PartOfSpeech` with the previous one's. For the very first word processed inside the loop, its 'previous' word is the one read before the loop starts. This is a common pattern to handle the first element of a sequence correctly.<ul><li>a) To initialize the list `L`.</li><li>b) To 'prime' the loop by setting the initial value for `A` based on the very first word in the table.</li><li>c) To check if the table is empty.</li><li>d) To add the first word to the list `L`.</li></ul>"
"What specific condition must be met for a word to be added to the list `L` in the pseudocode line logic example?";"Correct: d)";"<b>Explanation:</b> The code has nested `if` statements. The outer `if` on line 8 checks if the current word `X` is a ""Noun"". The inner `if` on line 9 checks if the *previous* word (whose `PartOfSpeech` is stored in `A`) was an ""Adjective"". Both must be true to add the noun to the list.<ul><li>a) The current word is an adjective.</li><li>b) The previous word was a noun.</li><li>c) The current word is an adjective and the previous word was a noun.</li><li>d) The current word is a noun and the previous word was an adjective.</li></ul>"
"If the ""Words"" table contained the sequence: `(Word: ""big"", PoS: ""Adjective""), (Word: ""cat"", PoS: ""Noun""), (Word: ""ran"", PoS: ""Verb"")`, what would be the final content of `L`?";"Correct: a)";"<b>Explanation:</b> 1. **Before loop:** `A` becomes ""Adjective"". 2. **Loop 1 (X is cat/Noun):** `X` is a Noun. `A` is ""Adjective"". Condition is true. `L` becomes `[""cat""]`. `A` is updated to ""Noun"". 3. **Loop 2 (X is ran/Verb):** `X` is not a Noun. The `if` block is skipped. `A` is updated to ""Verb"". The final list is `[""cat""]`.<ul><li>a) `[""cat""]`</li><li>b) `[""big"", ""cat""]`</li><li>c) `[""ran""]`</li><li>d) `[]`</li></ul>"
"In the pseudocode line logic example, what is the role of line 13: `A = X.PartOfSpeech`?";"Correct: c)";"<b>Explanation:</b> This line is crucial for the logic to work in the *next* iteration. It saves the `PartOfSpeech` of the current word so that when the next word is processed, it can be compared against the one that came immediately before it.<ul><li>a) It adds the PartOfSpeech to the list `L`.</li><li>b) It checks if the current word is an adjective.</li><li>c) It updates the state for the next iteration by saving the current PartOfSpeech.</li><li>d) It resets the variable `A` to ""None"".</li></ul>"
"If line 5 (`Move X to Table 2`) was omitted from the pre-loop setup in the pseudocode line logic example, what would happen?";"Correct: b)";"<b>Explanation:</b> If the first row was not moved after being read, the `while` loop would read it again as its first element. This would result in the first word being processed twice, which is incorrect.<ul><li>a) It would have no effect on the logic.</li><li>b) The first word of the table would be processed twice.</li><li>c) The loop would not execute.</li><li>d) The list `L` would be empty.</li></ul>"
"What kind of logical error would occur in the pseudocode line logic example if line 13 were placed before line 8?";"Correct: d)";"<b>Explanation:</b> If `A` were updated with the current `PartOfSpeech` *before* the check, the `if (A == ""Adjective"")` condition would be checking if the *current* word is an adjective, not the previous one. The logic would fail to identify nouns that follow adjectives.<ul><li>a) A syntax error.</li><li>b) An infinite loop.</li><li>c) The list `L` would contain adjectives instead of nouns.</li><li>d) The comparison would be incorrect, as `A` would hold the current, not the previous, PartOfSpeech.</li></ul>"
"The pseudocode line logic example demonstrates a common technique for processing sequences. What is this technique?";"Correct: a)";"<b>Explanation:</b> The code processes a sequence (words in a table) one element at a time while keeping track of the immediately preceding element to check for a relationship between adjacent elements.<ul><li>a) Examining adjacent elements in a sequence by remembering the previous element.</li><li>b) Sorting a list based on a specific criterion.</li><li>c) Counting the frequency of different items.</li><li>d) Finding the maximum value in a sequence.</li></ul>"
"If the table in the pseudocode line logic example was not sorted by sequence number, would the logic still be correct?";"Correct: b)";"<b>Explanation:</b> The logic relies on processing words in the order they appear in the sentence. If the table is not sorted by sequence number, the notion of a 'previous' word becomes meaningless, and the code would fail to identify adjacent adjective-noun pairs correctly.<ul><li>a) Yes, the logic is independent of the table order.</li><li>b) No, the logic requires the rows to be processed in their natural sequence.</li><li>c) Yes, but it would be less efficient.</li><li>d) It would only work if the table was sorted in reverse order.</li></ul>"
"What is the value of `A` right after line 4 is executed in the pseudocode line logic example?";"Correct: c)";"<b>Explanation:</b> Line 3 reads the first row `X` from the table. Line 4 then assigns the `PartOfSpeech` of that specific first row to the variable `A`.<ul><li>a) ""None""</li><li>b) The first word from the table.</li><li>c) The PartOfSpeech of the first word in the table.</li><li>d) An empty string.</li></ul>"
"If the condition on line 9 of the pseudocode line logic example was changed to `if (A == ""Noun"")`, what would the list `L` contain?";"Correct: a)";"<b>Explanation:</b> The modified code would check if the current word is a noun (line 8) and if the previous word was also a noun (modified line 9). Therefore, it would collect a list of nouns that immediately follow another noun.<ul><li>a) Nouns that immediately follow another noun.</li><li>b) Nouns that immediately follow an adjective.</li><li>c) Adjectives that immediately follow a noun.</li><li>d) It would be empty as a noun cannot follow a noun.</li></ul>"
"In the pseudocode line logic example, the code is looking for a specific two-word pattern. What is it?";"Correct: d)";"<b>Explanation:</b> The code checks if the current word is a noun and the previous word was an adjective. This means it is explicitly searching for the pattern 'Adjective' followed immediately by 'Noun'.<ul><li>a) Noun, Verb</li><li>b) Adjective, Adjective</li><li>c) Noun, Noun</li><li>d) Adjective, Noun</li></ul>"
"What would be the effect on the pseudocode line logic example if the table contained only one row?";"Correct: b)";"<b>Explanation:</b> If there is only one row, lines 1-5 would execute, reading that single row. The `while (Table 1 has more rows)` condition on line 6 would then be false, so the loop would never run. The final list `L` would remain empty.<ul><li>a) An error would occur.</li><li>b) The `while` loop would not execute, and `L` would be empty.</li><li>c) The single word would be added to `L`.</li><li>d) It would enter an infinite loop.</li></ul>"
"The pseudocode line logic example uses a `while` loop to iterate through a table. Which other construct, introduced in this week's lectures, could be used to iterate through a list of words?";"Correct: c)";"<b>Explanation:</b> The `foreach` loop is specifically designed to iterate over each element in a collection like a list, which is a more direct way to handle this if the words were already in a list data structure.<ul><li>a) `if-else`</li><li>b) `return`</li><li>c) `foreach`</li><li>d) `procedure`</li></ul>"
"If line 10 in the pseudocode line logic example was `L = L ++ [A]`, what would the list contain?";"Correct: a)";"<b>Explanation:</b> If the condition on lines 8 and 9 is met, it means the current word is a noun and the previous was an adjective. The modified line 10 would append `A`, which holds the *PartOfSpeech* of the previous word (""Adjective""), to the list `L`, not the word itself. The list would contain a series of the string ""Adjective"".<ul><li>a) A list of the string ""Adjective"".</li><li>b) A list of nouns.</li><li>c) A list of the words that are adjectives.</li><li>d) An error would occur.</li></ul>"
