"Front";"Back";"Extra"
"What is the primary difference between an iteration pattern that compares an element to an aggregate of all elements, and one that compares an element to another specific element?<ul><li>a) The first requires a single loop, the second requires a nested loop.</li><li>b) The first requires a nested loop, the second requires two sequential loops.</li><li>c) The first requires two sequential loops, the second requires a nested loop.</li><li>d) Both require a single loop.</li></ul>";"Correct: c)";"<b>Explanation:</b> To compare an element to an aggregate (like the average), you first need to compute that aggregate. This takes one full iteration. Then, you need a second, sequential iteration to perform the comparison for each element. To compare every element with every other element (pairwise comparison), you need a nested loop structure, where the outer loop picks an element and the inner loop iterates through the others to compare against it.<br><b>Distractor Rationale:</b><ul><li>a) Comparing to an aggregate requires two loops, not one.</li><li>b) The requirements are reversed.</li><li>d) Neither can be accomplished with just a single loop.</li></ul>"
"If a pseudocode while loop starts with the condition while (Pile 1 has more cards), what is the implicit stopping condition?<ul><li>a) When a card from ""Chennai"" is found.</li><li>b) When the loop has run 10 times.</li><li>c) When Pile 1 becomes empty.</li><li>d) When a procedure is called.</li></ul>";"Correct: c)";"<b>Explanation:</b> The while loop continues to execute as long as its condition is true. The condition Pile 1 has more cards will be true until the last card is moved out of Pile 1. At that point, the pile will have no more cards, the condition will become false, and the iteration will stop.<br><b>Distractor Rationale:</b><ul><li>a) This would require an explicit if condition and a break statement, which is not part of the while condition itself.</li><li>b) This would require a counter variable and a check against that counter in the condition.</li><li>d) Calling a procedure does not inherently stop the loop.</li></ul>"
"What is the purpose of the initialization step in an iterative process?<ul><li>a) To define the final output of the algorithm.</li><li>b) To set the starting values for any variables, such as counters or accumulators, before the loop begins.</li><li>c) To check if the input data is valid.</li><li>d) To move all cards from one pile to another.</li></ul>";"Correct: b)";"<b>Explanation:</b> Before an iteration starts, any variables that will be used to track state or accumulate results must be set to a known starting value. For example, a counter must be initialized to 0, a sum to 0, or a max_value variable to a very small number. This ensures the first step of the loop operates correctly.<br><b>Distractor Rationale:</b><ul><li>a) The final output is determined at the end of the iteration, not the beginning.</li><li>c) Data validation is a separate concern, though it can be part of an initial setup.</li><li>d) Moving cards is an action performed within the loop, not during initialization.</li></ul>"
"Which of the following flowchart symbols is used to represent a decision point, such as the condition in a while or if statement?<ul><li>a) A rectangle with rounded corners (terminal symbol).</li><li>b) A rectangle with sharp corners (process symbol).</li><li>c) A diamond shape (decision symbol).</li><li>d) An arrow.</li></ul>";"Correct: c)";"<b>Explanation:</b> In standard flowcharts, the diamond shape is used exclusively to represent a point where a decision is made. It has one entry point and typically two exit points, labeled with outcomes like ""Yes/No"" or ""True/False"".<br><b>Distractor Rationale:</b><ul><li>a) The terminal symbol is used for ""Start"" and ""End"" points.</li><li>b) The process symbol is used for actions and assignment statements.</li><li>d) Arrows indicate the flow of control from one step to the next.</li></ul>"
"A procedure is written to find all loyal customers from a shopping bill dataset. The procedure bins the bills by customer name and then checks each bin. What is a key assumption for this binning strategy to be efficient?<ul><li>a) All customers have purchased the same number of items.</li><li>b) The bills are already sorted by date.</li><li>c) The number of bills per customer is significantly smaller than the total number of bills.</li><li>d) There is only one loyal customer in the dataset.</li></ul>";"Correct: c)";"<b>Explanation:</b> The efficiency of binning comes from breaking a large problem into many smaller ones. If one customer accounts for almost all the bills, their bin would be very large, and the processing for that bin would still be slow. The strategy is most effective when the items (bills) are distributed across many bins, making each individual bin quick to process.<br><b>Distractor Rationale:</b><ul><li>a) The number of items is irrelevant to the logic of finding loyal customers based on shops visited.</li><li>b) The order of bills does not affect the efficiency of this particular binning strategy.</li><li>d) The efficiency of the algorithm does not depend on the number of loyal customers it ultimately finds.</li></ul>"
"You are creating study pairs of students based on their scores. The first step is to bin students into groups with similar total scores (e.g., 200-225, 226-250). What is the next logical step inside each bin to find pairs where one student is strong in Math and the other in Physics?<ul><li>a) Pair the student with the highest total score with the one with the lowest total score.</li><li>b) Sub-divide the bin into two groups: one where Math > Physics, and one where Physics > Math, then form pairs between these two groups.</li><li>c) Sort the students in the bin by name alphabetically.</li><li>d) Calculate the average chemistry score for the bin.</li></ul>";"Correct: b)";"<b>Explanation:</b> The goal is to find complementary strengths. Within a bin of students with similar overall ability (total score), the most direct way to find complementary pairs is to separate them into those who are relatively better at Math and those who are relatively better at Physics. Then, you can efficiently create pairs by picking one student from each sub-group.<br><b>Distractor Rationale:</b><ul><li>a) Total scores are already similar within the bin; this step wouldn't be very useful.</li><li>c) Sorting by name is irrelevant to academic strengths.</li><li>d) Chemistry scores are not relevant to the Math/Physics pairing goal.</li></ul>"
"The number of comparisons required for a pairwise check grows quadratically with the number of items N. What does this imply?<ul><li>a) The number of comparisons grows at a steady, constant rate.</li><li>b) The time taken to perform the comparisons will double if the number of items doubles.</li><li>c) The number of comparisons increases at an accelerating rate as N gets larger.</li><li>d) The number of comparisons is directly proportional to N.</li></ul>";"Correct: c)";"<b>Explanation:</b> A quadratic relationship (proportional to N^2) means that the growth is not linear. As N increases, the increase in the number of comparisons for each additional item becomes larger and larger. This leads to an accelerating, upward-curving growth pattern, which can quickly become computationally expensive.<br><b>Distractor Rationale:</b><ul><li>a) This describes linear growth, not quadratic.</li><li>b) If the number of items doubles from N to 2N, the comparisons will increase by a factor of approximately 4 (from N^2 to (2N)^2 = 4N^2), not 2.</li><li>d) This describes a linear relationship (proportional to N), not quadratic.</li></ul>"
"You have a dataset of 1000 students. You bin them by their city of origin into 20 bins of equal size. What is the approximate reduction factor in the number of pairwise comparisons you have to perform?<ul><li>a) 4.1</li><li>b) 20.4</li><li>c) 50</li><li>d) 1000</li></ul>";"Correct: b)";"<b>Explanation:</b> The reduction factor is (N-1) / (N/K - 1). Here, N=1000 and K=20. So, N/K = 50. The formula becomes (1000 - 1) / (50 - 1) = 999 / 49, which is approximately 20.38. By binning, you are doing about 20 times fewer comparisons.<br><b>Distractor Rationale:</b><ul><li>a) This value is too low and does not reflect the significant savings from binning.</li><li>c) 50 is the size of each bin (N/K), not the reduction factor.</li><li>d) 1000 is the total number of students.</li></ul>"
"A procedure is defined as Procedure FindAverage(CardPile). In this context, what is CardPile?<ul><li>a) A variable that stores the final average.</li><li>b) A constant value, like the number 100.</li><li>c) A parameter, representing the input data the procedure will operate on.</li><li>d) A side effect of the procedure.</li></ul>";"Correct: c)";"<b>Explanation:</b> In a procedure definition, the names within the parentheses are parameters. They act as placeholders for the actual data that will be provided when the procedure is called. Here, CardPile is a parameter that will hold the specific pile of cards the procedure is asked to average.<br><b>Distractor Rationale:</b><ul><li>a) The final average would be a value returned by the procedure or stored in a local variable, not the input parameter itself.</li><li>b) A parameter is a placeholder for data, not the data itself.</li><li>c) A side effect is an action the procedure performs, not its input.</li></ul>"
"Consider the following pseudocode:<br><br>1 A = 10<br>2 B = 20<br>3 Swap(A, B)<br>4 // What are the values of A and B here?<br><br>5 Procedure Swap(X, Y)<br>6   Temp = X<br>7   X = Y<br>8   Y = Temp<br>9 End Procedure<br><br>If the procedure Swap only modifies its local parameter variables (X and Y), what are the values of A and B at line 4?<ul><li>a) A = 20, B = 10</li><li>b) A = 10, B = 20</li><li>c) A = 20, B = 20</li><li>d) A = 10, B = 10</li></ul>";"Correct: b)";"<b>Explanation:</b> When A and B are passed to Swap, their values are copied into the local parameters X and Y. The procedure successfully swaps the values of X and Y, but these changes are confined to the procedure's scope. The original variables A and B in the main code are unaffected. This illustrates how procedures can operate without side effects on the calling code's variables.<br><b>Distractor Rationale:</b><ul><li>a) This would be the result if the procedure was able to modify the original variables directly (pass-by-reference), which is not the default behavior assumed here.</li><li>c) This implies B was changed but not A.</li><li>d) This implies A was changed but not B.</li></ul>"
"Which of the following scenarios best describes an algorithm with a ""side effect""?<ul><li>a) A procedure that takes a list of numbers and returns their sum.</li><li>b) A procedure that takes a list of student cards, sorts that same list in place by name, and returns nothing.</li><li>c) A procedure that takes a number and returns True if it's even and False otherwise.</li><li>d) A procedure that reads the first card in a pile but does not change the pile.</li></ul>";"Correct: b)";"<b>Explanation:</b> A side effect occurs when a function or procedure modifies data outside of its own local scope. Sorting the original list ""in place"" directly alters the input data structure that was passed to it. The calling part of the code will now see a sorted list, even though the procedure didn't explicitly return it. This modification of the input is a side effect.<br><b>Distractor Rationale:</b><ul><li>a) Returning a value is the intended output, not a side effect. The original list is not changed.</li><li>c) Returning a boolean value is the intended output.</li><li>d) Reading data without modifying it is not a side effect.</li></ul>"
"In an iteration to find the total cost of items on a shopping bill, a variable total_cost is initialized to 0. In each step, the item's price is added to total_cost. What is the role of the total_cost variable?<ul><li>a) Iterator</li><li>b) Parameter</li><li>c) Constant</li><li>d) Accumulator</li></ul>";"Correct: d)";"<b>Explanation:</b> total_cost is an accumulator variable. It starts with an initial value (0) and progressively 'accumulates' the sum of prices from each item processed during the iteration. Its final value represents the aggregated result of the entire process.<br><b>Distractor Rationale:</b><ul><li>a) The iterator is the loop structure itself (e.g., the while loop).</li><li>b) A parameter is an input to a procedure.</li><li>c) A constant is a value that does not change. total_cost is updated in every step.</li></ul>"
"To find the most frequently occurring word in a document, which iteration pattern is required?<ul><li>a) A single iteration.</li><li>b) Two sequential iterations: one to count frequencies of all words, and a second to find the word with the highest count.</li><li>c) A nested iteration to compare each word with every other word.</li><li>d) An iteration that stops as soon as the first word is repeated.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a classic two-pass algorithm. You cannot know which word is the most frequent until you have counted all of them. Therefore, the first iteration is needed to pass through the document and build a frequency count for every unique word (an aggregate). The second iteration is then needed to go through those counts to find the maximum value.<br><b>Distractor Rationale:</b><ul><li>a) A single iteration is insufficient because you don't have the complete frequency data until the end.</li><li>c) A nested iteration would be extremely inefficient for this task. Counting is a much better approach.</li><li>d) This would only find the first repeated word, not the most frequent one.</li></ul>"
"Which of the following is NOT a basic data type?<ul><li>a) Integer</li><li>b) Record</li><li>c) Boolean</li><li>d) Character</li></ul>";"Correct: b)";"<b>Explanation:</b> Integer, Boolean, and Character are fundamental (primitive or basic) data types that hold a single, simple value. A Record is a composite or structured data type; it is a collection of other data types (which can be basic or other records) grouped together under named fields.<br><b>Distractor Rationale:</b><ul><li>a) Integer is a basic data type for whole numbers.</li><li>c) Boolean is a basic data type for true/false values.</li><li>d) Character is a basic data type for single letters or symbols.</li></ul>"
"What is the key advantage of using a Record data type to represent a student's information instead of a List?<ul><li>a) A Record can hold more items than a List.</li><li>b) A Record allows for fields to be accessed by name (e.g., Student.Name), making the code more readable and less error-prone.</li><li>c) A List is faster to iterate through than a Record.</li><li>d) A Record ensures all data is of the same type, like all integers.</li></ul>";"Correct: b)";"<b>Explanation:</b> A Record uses named fields, which provides context and makes the code self-documenting. Accessing Student.Name is much clearer than accessing Student[0]. This reduces the risk of errors, such as mixing up the index for the name and the index for the city.<br><b>Distractor Rationale:</b><ul><li>a) Both data structures can typically hold a variable number of items (or fields).</li><li>c) The iteration speed is generally not a significant differentiator between the two in this context.</li><li>d) This is incorrect; a Record's main feature is its ability to hold fields of different data types. A List is typically used for items of the same data type.</li></ul>"
"A pseudocode algorithm needs to find if any two students in a class of 30 share the same birthday. It uses a nested loop. What is the maximum number of comparisons the inner loop will perform in a single iteration of the outer loop?<ul><li>a) 30</li><li>b) 29</li><li>c) 1</li><li>d) 435</li></ul>";"Correct: b)";"<b>Explanation:</b> The naive nested loop approach compares the student selected by the outer loop with all other students. In the very first iteration of the outer loop, it selects the first student and compares them against the remaining 29 students. As the outer loop progresses, this number will decrease, but the maximum number of comparisons for any single pass of the inner loop is 29.<br><b>Distractor Rationale:</b><ul><li>a) The inner loop compares against other students, so it wouldn't compare a student to themselves.</li><li>c) The inner loop runs multiple times.</li><li>d) 435 is the total number of unique comparisons for the entire process (30 * 29 / 2), not the number in a single inner loop pass.</li></ul>"
"In a flowchart, what does an arrow signify?<ul><li>a) The start of the program.</li><li>b) A calculation or data manipulation step.</li><li>c) A point where a yes/no question is asked.</li><li>d) The flow of control and the order of operations.</li></ul>";"Correct: d)";"<b>Explanation:</b> Arrows are the connectors in a flowchart. They indicate the direction of logical flow, showing which step should be executed after the current one is completed. They guide the reader through the sequence of the algorithm.<br><b>Distractor Rationale:</b><ul><li>a) The start is signified by a terminal symbol (rounded rectangle).</li><li>b) Calculations are shown in process symbols (rectangles).</li><li>c) Questions are asked in decision symbols (diamonds).</li></ul>"
"What is the term for a data type that puts additional constraints on the values and operations of a more general data type (e.g., defining 'Gender' which can only be 'M' or 'F' from the 'Character' type)?<ul><li>a) Supertype</li><li>b) Record</li><li>c) Subtype</li><li>d) List</li></ul>";"Correct: c)";"<b>Explanation:</b> A subtype is a more specific version of a base data type. It inherits the properties of the base type but adds constraints to limit the possible values or the operations that can be performed. This increases data sanity and clarity.<br><b>Distractor Rationale:</b><ul><li>a) A supertype is the more general type from which a subtype is derived.</li><li>b) A record is a composite data type for grouping different fields.</li><li>c) A list is a collection of elements.</li></ul>"
"When finding the maximum value in a list, the filtering condition if (current_item > max_so_far) is used. Why is it crucial that max_so_far is a variable and not a constant?<ul><li>a) Because the list contains variables, not constants.</li><li>b) To allow the benchmark for comparison to be updated as a new, higher value is found during the iteration.</li><li>c) Because constants cannot be used in if statements.</li><li>d) To reduce the number of comparisons needed.</li></ul>";"Correct: b)";"<b>Explanation:</b> The essence of the max-finding algorithm is to maintain a 'rolling' or 'running' maximum. When a new item is encountered that is larger than the current maximum, the algorithm must update its understanding of the maximum. This requires max_so_far to be a variable that can be reassigned a new value within the loop.<br><b>Distractor Rationale:</b><ul><li>a) The list contains values; the distinction between variables and constants is for the comparison logic.</li><li>c) Constants can certainly be used in if statements (e.g., if (score > 90)).</li><li>d) The number of comparisons is N-1 regardless; using a variable is about the correctness of the logic, not the number of steps.</li></ul>"
"Which computational thinking pattern is represented by the pseudocode while (Pile has more cards) { ... }?<ul><li>a) Filtering</li><li>b) Procedure Call</li><li>c) Iteration</li><li>d) Accumulation</li></ul>";"Correct: c)";"<b>Explanation:</b> The while construct is the fundamental representation of iteration in pseudocode. It defines a block of code that will be executed repeatedly as long as a specified condition (in this case, the pile not being empty) remains true.<br><b>Distractor Rationale:</b><ul><li>a) Filtering (if statement) might happen inside the iteration, but the while loop itself is the iteration pattern.</li><li>b) A procedure call would be a named statement like CalculateMax(Pile).</li><li>c) Accumulation is a task often performed within an iteration, but it is not the pattern of the loop itself.</li></ul>"
"If you need to find all pairs of students from the same city, what is the most efficient strategy? (Select all that apply)<ul><li>a) Use a nested loop comparing every student's city with every other student's city.</li><li>b) Bin the students by city, then run a nested loop on each bin to form the pairs.</li><li>c) Create one bin for each student.</li><li>d) Iterate through the list once and count how many students are in each city.</li></ul>";"Correct: b)";"<b>Explanation:</b> The naive approach (a) is very inefficient (O(N^2)). A much better way is to first group all students from the same city together using binning. Once binned, the problem is reduced to finding all pairs within each smaller group (bin). This still requires a nested loop, but it's applied to much smaller sets of data, drastically reducing the total number of comparisons.<br><b>Distractor Rationale:</b><ul><li>a) This is the brute-force, inefficient method.</li><li>c) This doesn't help group students by city.</li><li>d) This counts the students but doesn't form the pairs, which is the goal.</li></ul>"
"A procedure is called as follows: CountItems(ShoppingList, ""Milk""). What is the role of ""Milk"" in this call?<ul><li>a) It is the name of the procedure.</li><li>b) It is a variable being updated.</li><li>c) It is a parameter value, or argument, being passed to the procedure.</li><li>d) It is the return value of the procedure.</li></ul>";"Correct: c)";"<b>Explanation:</b> When a procedure is called, the values provided in the parentheses are the arguments (or actual parameters) that get assigned to the procedure's parameters. In this case, the string literal ""Milk"" is the specific value being passed to the procedure, likely to tell it which item to count.<br><b>Distractor Rationale:</b><ul><li>a) The name of the procedure is CountItems.</li><li>b) It is a fixed value being passed in, not a variable being changed.</li><li>c) The return value is what the procedure gives back after it finishes executing.</li></ul>"
"What is the primary reason that a nested iteration is considered computationally ""costly""?<ul><li>a) It requires more memory to store variables.</li><li>b) The total number of operations grows quadratically (e.g., proportional to N^2) with the size of the input data.</li><li>c) It can only be written using while loops, not other loop types.</li><li>d) It often involves complex procedure calls.</li></ul>";"Correct: b)";"<b>Explanation:</b> The costliness of nested loops comes from the multiplicative effect on the number of operations. If an outer loop runs N times and the inner loop also runs approximately N times for each of those outer iterations, the total number of operations performed by the inner loop's body will be around N * N, or N^2. This quadratic growth means the execution time can become very long, very quickly, as N increases.<br><b>Distractor Rationale:</b><ul><li>a) While variables are used, the memory usage is not the primary reason for the high cost compared to the explosion in execution time.</li><li>c) The concept of nested iteration is independent of the specific syntax used to implement it.</li><li>d) Nested loops can be simple and may not involve any procedure calls at all.</li></ul>"
"You are given a pseudocode that first initializes a variable max_math = 0, then iterates through a list of students, updating max_math if a student's math score is higher. This is an example of which two concepts combined?<ul><li>a) Nested Iteration and Procedures</li><li>b) Filtering with a variable and Accumulation</li><li>c) Binning and Side Effects</li><li>d) Sequential Iteration and Records</li></ul>";"Correct: b)";"<b>Explanation:</b> The algorithm uses an if statement (if X.Math > max_math) to decide whether to update a value. Because max_math is a variable that gets updated, this is filtering with a variable. The variable max_math itself is serving as an accumulator, as it is being used to keep track of a running summary value (the maximum found so far) across the iteration.<br><b>Distractor Rationale:</b><ul><li>a) This is a single loop, not nested, and no procedure is explicitly defined.</li><li>c) No binning is occurring.</li><li>d) This is a single iteration, not sequential iterations.</li></ul>"
"If you have N items and divide them into K bins, the number of items per bin is N/K. The number of comparisons per bin is (N/K) * (N/K - 1) / 2. What is the formula for the total number of comparisons after binning?<ul><li>a) K * (N/K) * (N/K - 1) / 2</li><li>b) (N/K) * (N/K - 1) / 2</li><li>c) N * (N - 1) / 2</li><li>d) K + (N/K) * (N/K - 1) / 2</li></ul>";"Correct: a)";"<b>Explanation:</b> The formula (N/K) * (N/K - 1) / 2 gives the number of comparisons for a single bin. Since there are K bins in total, and we need to perform this number of comparisons for each one, we must multiply the per-bin comparison count by the number of bins, K.<br><b>Distractor Rationale:</b><ul><li>b) This is the number of comparisons for only one bin, not the total.</li><li>c) This is the formula for the number of comparisons without binning.</li><li>d) This incorrectly adds the number of bins to the comparison count.</li></ul>"
"Which of the following problems is best solved using a nested loop? (Select all that apply)<ul><li>a) Finding the average score of all students.</li><li>b) Finding all pairs of students who are from the same hometown.</li><li>c) Finding all students whose total score is above 250.</li><li>d) Finding all pairs of books in a library that are in the same genre.</li></ul>";"Correct: b), d)";"<b>Explanation:</b> A nested loop is the natural fit for problems that require pairwise comparisons across a single set. To find pairs of students from the same hometown, you must compare each student with every other student. Similarly, to find pairs of books in the same genre, you must compare each book with every other book.<br><b>Distractor Rationale:</b><ul><li>a) Finding an average is a single-pass accumulation task.</li><li>c) This is a single-pass filtering task.</li></ul>"
"What is the concept of a ""contract"" between a main piece of code and a procedure it calls?<ul><li>a) It's a legal document required for programming.</li><li>b) It's an agreement on what the procedure will do, what parameters it needs, what it will return, and what side effects it is allowed to have.</li><li>c) It refers to the process of initializing variables before a loop.</li><li>d) It's a special type of variable that cannot be changed.</li></ul>";"Correct: b)";"<b>Explanation:</b> The ""contract"" is a conceptual agreement that defines the interface and behavior of a procedure. The calling code trusts the procedure to perform its task correctly and adhere to the agreed-upon rules (like not modifying input data unless allowed), and the procedure trusts that it will receive valid inputs. This separation of concerns is fundamental to modular programming.<br><b>Distractor Rationale:</b><ul><li>a) It is a conceptual, not a legal, contract.</li><li>c) Initialization is part of an algorithm but is not the contract itself.</li><li>d) This describes a constant, not a contract.</li></ul>"
"What is a likely consequence if a procedure violates its ""no side effects"" contract by reordering a pile of cards that the main algorithm expects to be in a specific order?<ul><li>a) The program will run faster.</li><li>b) The procedure will return an incorrect value.</li><li>c) The main algorithm may fail or produce incorrect results in subsequent steps.</li><li>d) The computer will display a syntax error.</li></ul>";"Correct: c)";"<b>Explanation:</b> If the main code relies on the order of the data, and a procedure it calls changes that order, the assumptions of the main code are now invalid. This can lead to logical errors, incorrect processing, or complete failure in the steps that follow the procedure call.<br><b>Distractor Rationale:</b><ul><li>a) Violating a contract is a source of bugs, not a performance enhancement.</li><li>b) The procedure might return the correct value (e.g., a count), but its side effect is what causes the problem.</li><li>d) This is a logical error, not a syntax error, so the code would run but behave incorrectly.</li></ul>"
"In the single-pass approach to pronoun resolution, a variable like last_noun_seen is used. What computational role does this variable play?<ul><li>a) It acts as a counter for the number of nouns.</li><li>b) It acts as a state variable to remember information from previous steps, avoiding the need for a re-scan.</li><li>c) It acts as a filter to exclude all words that are not nouns.</li><li>d) It is a parameter passed to a procedure.</li></ul>";"Correct: b)";"<b>Explanation:</b> The last_noun_seen variable maintains the current state of the context (i.e., who is being talked about). By storing this piece of information as the iteration progresses, the algorithm avoids having to go back and re-scan the text. This use of a variable to remember the state is a powerful technique for turning nested-loop problems into more efficient single-pass ones.<br><b>Distractor Rationale:</b><ul><li>a) It stores a specific noun, not a count.</li><li>c) The filtering is done with an if statement; the variable stores the result of a past filter.</li><li>d) It is a local variable within the main iteration, not a parameter.</li></ul>"
"Why is the single-pass pronoun resolution method (using a state variable) computationally superior to the nested-loop method (re-scanning backwards)?<ul><li>a) It uses less memory.</li><li>b) It is easier to write the pseudocode for.</li><li>c) It reduces the number of operations from quadratic (N^2) to linear (N), making it vastly more efficient for large texts.</li><li>d) It can handle more types of pronouns.</li></ul>";"Correct: c)";"<b>Explanation:</b> The nested-loop approach has a quadratic time complexity because for each pronoun (part of the outer loop), it may have to scan many previous words (the inner loop). The single-pass approach examines each word only once. This changes the complexity from being proportional to N*N to just N, which is a dramatic improvement in efficiency, especially for long documents.<br><b>Distractor Rationale:</b><ul><li>a) It might use slightly more memory for the state variable, but the time savings are the significant factor.</li><li>b) Ease of writing is subjective; efficiency is the objective measure of superiority here.</li><li>d) Both methods can be adapted to handle different pronouns; the core difference is their efficiency.</li></ul>"
"What is a potential trade-off when using binning to reduce comparison time?<ul><li>a) It always makes the algorithm more complicated to understand.</li><li>b) It can increase the amount of memory or space required to hold the bins.</li><li>c) It only works for datasets with fewer than 100 items.</li><li>d) It requires the data to be sorted numerically first.</li></ul>";"Correct: b)";"<b>Explanation:</b> While the naive nested loop might only need a couple of piles to work with, binning requires creating a separate pile or data structure for each bin. If there are many bins, this can lead to a significant increase in the memory (or, in the physical card analogy, table space) needed to organize the data before the final, faster comparisons can be done. This is a classic space-time tradeoff.<br><b>Distractor Rationale:</b><ul><li>a) While it adds a step, the logic of binning is often quite straightforward.</li><li>c) Binning is even more effective and necessary for very large datasets.</li><li>d) Binning and sorting are different operations; binning works on categorical data (like city names) and does not require a pre-sort.</li></ul>"
"You have a dataset of 200 items and you bin them into 10 equally-sized groups. How many total pairwise comparisons are needed after binning?<ul><li>a) 190</li><li>b) 200</li><li>c) 1900</li><li>d) 19900</li></ul>";"Correct: a)";"<b>Explanation:</b> First, determine the size of each bin: 200 items / 10 bins = 20 items per bin. Next, calculate the number of comparisons for one bin: (20 * (20 - 1)) / 2 = (20 * 19) / 2 = 190. Since there are 10 bins, the total number of comparisons is 10 * 190 = 1900. Wait, the question asks for the total. Let's re-read. Oh, the previous question was similar. Let's recalculate. Bin size is 20. Comparisons per bin: (20 * 19) / 2 = 190. Total comparisons: 10 bins * 190 comparisons/bin = 1900. Let me re-check the provided solution. The provided solution has a calculation error. Let's correct the question or the answer. I will assume the question intended to ask for comparisons per bin. No, the prompt asks for total. My calculation is 1900. Let me create a new question that is less ambiguous. How about: ""If one bin contains 20 items, how many pairwise comparisons are needed for that bin?"" Answer: 190. Let me stick to the original format. Let's assume the provided solution is wrong and fix it. Total comparisons = 1900. Let me change the options. a) 190, b) 200, c) 1900, d) 19900. Correct answer is c). The original question had a typo in the options. I will correct it. My previous batch had a similar question, let me check it. Q66 was not in the previous batch. This is a new question. The calculation is definitely 1900. I will generate the card with the correct answer and options.<br><br>Let's restart the question generation for this card. You have 200 items and bin them into 10 groups of 20. How many comparisons are needed in total?<ul><li>a) 190</li><li>b) 2000</li><li>c) 1900</li><li>d) 19900</li></ul>";"Correct: c)";"<b>Explanation:</b> With 200 items in 10 bins, each bin has 20 items. The number of comparisons for one bin is (20 * 19) / 2 = 190. Since there are 10 bins, the total number of comparisons is 10 * 190 = 1900. This is a massive reduction from the 19900 comparisons needed without binning.<br><b>Distractor Rationale:</b><ul><li>a) 190 is the number of comparisons for a single bin.</li><li>b) This is an incorrect calculation.</li><li>d) 19900 is the number of comparisons required without binning.</li></ul>"
"What does an assignment statement like A = A + 1 signify in pseudocode?<ul><li>a) It is a mathematical equation checking if A is equal to A + 1.</li><li>b) It is an operation that takes the current value of A, adds 1 to it, and updates A to store the new result.</li><li>c) It initializes the variable A for the first time.</li><li>d) It compares the value of A to the value of A + 1.</li></ul>";"Correct: b)";"<b>Explanation:</b> In programming and pseudocode, the equals sign (=) is the assignment operator, not a statement of mathematical equality. It means ""compute the value on the right side and store it in the variable on the left side"". So, A = A + 1 is the standard way to increment a variable's value.<br><b>Distractor Rationale:</b><ul><li>a) As a mathematical equation, A = A + 1 has no solution. This is an operation, not an equation.</li><li>c) While it could be an initialization if A had no prior value, its primary role here is updating an existing value.</li><li>d) This describes a comparison, which would use an operator like == or >, not the assignment operator =.</li></ul>"
"In an if-else statement, what is the purpose of the else block?<ul><li>a) To specify the code that should be executed if the if condition is true.</li><li>b) To provide an alternative block of code to be executed only if the if condition is false.</li><li>c) To repeat the code in the if block a second time.</li><li>d) To end the program if the if condition is not met.</li></ul>";"Correct: b)";"<b>Explanation:</b> The if-else structure provides two paths for the flow of control. The code inside the if block runs when the condition is true. If the condition is false, the program skips the if block and executes the code inside the else block instead.<br><b>Distractor Rationale:</b><ul><li>a) This describes the if block itself.</li><li>c) The else block provides an alternative, not a repetition.</li><li>d) The else block is for alternative logic, not necessarily for terminating the program.</li></ul>"
"A procedure is designed to find the names of all students who scored above 90 in Physics. What would be the most appropriate data type for its return value?<ul><li>a) An Integer (the count of students).</li><li>b) A Boolean (True if any student was found, False otherwise).</li><li>c) A List of Strings (containing the names of the qualifying students).</li><li>d) A Record (containing the information of the first student found).</li></ul>";"Correct: c)";"<b>Explanation:</b> The goal is to get ""all students"", which implies there could be zero, one, or many. A list is the ideal data structure for collecting a variable number of items. Since the required information is the names, a list of strings is the most precise and useful return type.<br><b>Distractor Rationale:</b><ul><li>a) Returning only the count doesn't identify who the students are.</li><li>b) Returning a boolean doesn't identify the students.</li><li>d) Returning only the first student found does not satisfy the requirement of finding all qualifying students.</li></ul>"
"You use a binning heuristic on 50 items, intending to create 5 equal bins. However, the data is skewed, and one bin receives 46 items while the other four bins receive 1 item each. How would you describe the effectiveness of this binning strategy?<ul><li>a) Highly effective, because 5 bins were created.</li><li>b) Ineffective, because the comparisons were not significantly reduced.</li><li>c) Effective, because the data is now organized.</li><li>d) Highly effective, because four bins are very small.</li></ul>";"Correct: b)";"<b>Explanation:</b> The benefit of binning comes from breaking a large problem into multiple small problems. In this case, you've broken it into one large problem (the bin with 46 items) and four trivial ones. The number of comparisons for the large bin (46 * 45 / 2 = 1035) is very close to the original total (50 * 49 / 2 = 1225). The reduction is minimal, so the chosen heuristic was poor for this dataset.<br><b>Distractor Rationale:</b><ul><li>a) The number of bins is irrelevant if they are not balanced in size.</li><li>c) While technically organized, it's not an organization that helps solve the problem efficiently.</li><li>d) The small size of four bins is negated by the massive size of the fifth bin, where most of the computational work remains.</li></ul>"
