"Front";"Back";"Extra"
"In the context of processing student scores, why is it often better to create a list of pairs, like [[SeqNo1, Mark1], [SeqNo2, Mark2], ...], instead of just a list of marks [Mark1, Mark2, ...]? Select all that apply.<ul><li>a) A list of pairs is always shorter and uses less memory.</li><li>b) It preserves the association between a student's identifier (SeqNo) and their score, preventing data loss.</li><li>c) It allows finding the student who achieved the maximum score without needing a second pass over the original data.</li><li>d) It is the only way to calculate the average score.</li></ul>";"Correct: b), c)";"<b>Explanation:</b> Storing data in pairs [SeqNo, Mark] maintains the crucial link between who the student is and what score they got. This allows for direct identification of top performers (or any performer) after an operation like finding the max score, which would be lost if only marks were stored.<br><b>Distractor Rationale:</b><ul><li>a) A list of pairs is longer and uses more memory because it stores more information.</li><li>d) The average can be calculated from a simple list of marks; the sequence numbers are not required for that specific calculation.</li></ul>"
"Which of the following statements about the foreach x in l loop are true? Select all that apply.<ul><li>a) The loop will execute exactly length(l) times.</li><li>b) If l is empty, the loop body will execute once with x being undefined.</li><li>c) The loop processes elements in the order they appear in the list l.</li><li>d) The list l is guaranteed to be empty after the loop finishes.</li></ul>";"Correct: a), c)";"<b>Explanation:</b> The foreach loop is designed to iterate over a collection sequentially. It will run one time for each element present in the list, proceeding from the first to the last. If the list is empty, the condition to loop is never met, and the loop body is skipped entirely.<br><b>Distractor Rationale:</b><ul><li>b) If l is empty, the loop does not execute at all.</li><li>d) The foreach loop reads from the list l; it does not modify or empty it.</li></ul>"
"Consider the following pseudocode which is intended to find elements that are in list A but not in list B.<br><br>1 C = []<br>2 foreach x in A {<br>3   if (not member(B, x)) {<br>4     C = C ++ [x]<br>5   }<br>6 }<br>7 return(C)<br><br>If A = [1, 2, 3, 4] and B = [3, 5], what is the returned value of C?<ul><li>a) [3]</li><li>b) [1, 2, 4]</li><li>c) [1, 2, 3, 4, 3, 5]</li><li>d) [5]</li></ul>";"Correct: b)";"<b>Explanation:</b> The code iterates through each element x of list A. For each x, it checks if x is a member of list B. If it is NOT a member, it appends x to list C.<br>- x=1: not in B, append 1. C=[1]<br>- x=2: not in B, append 2. C=[1, 2]<br>- x=3: is in B, do nothing.<br>- x=4: not in B, append 4. C=[1, 2, 4]<br>The final list C is [1, 2, 4].<br><b>Distractor Rationale:</b><ul><li>a) This would be the intersection of A and B.</li><li>c) This is the concatenation of A and B.</li><li>d) This would be the elements in B but not in A.</li></ul>"
"You have a list of triples, scoreData, where each triple is [SeqNo, MathMark, PhysicsMark]. Which pseudocode correctly creates a list, mismatchList, of sequence numbers for students who scored above the math average (mathAvg) but below the physics average (physAvg)?<ul><li>a) <br>1 mismatchList = []<br>2 foreach item in scoreData {<br>3   if (last(item) > mathAvg and first(item) < physAvg) {<br>4     mismatchList = mismatchList ++ [first(item)]<br>5   }<br>6 }</li><li>b) <br>1 mismatchList = []<br>2 foreach item in scoreData {<br>3   if (last(init(item)) > mathAvg and last(item) < physAvg) {<br>4     mismatchList = mismatchList ++ [first(item)]<br>5   }<br>6 }</li><li>c) <br>1 mismatchList = []<br>2 foreach item in scoreData {<br>3   if (first(item) > mathAvg and last(item) < physAvg) {<br>4     mismatchList = mismatchList ++ [first(item)]<br>5   }<br>6 }</li><li>d) <br>1 mismatchList = []<br>2 foreach item in scoreData {<br>3   if (last(init(item)) > mathAvg and last(item) < physAvg) {<br>4     mismatchList = mismatchList ++ [item]<br>5   }<br>6 }</li></ul>";"Correct: b)";"<b>Explanation:</b> For a triple [SeqNo, MathMark, PhysicsMark]: <br>- The MathMark is the middle element. This can be accessed with last(init(item)). init removes the last element, leaving [SeqNo, MathMark], and last then retrieves MathMark.<br>- The PhysicsMark is the last element, accessed with last(item).<br>- The sequence number is the first element, accessed with first(item).<br>Option (b) correctly identifies the marks and appends the sequence number.<br><b>Distractor Rationale:</b><ul><li>a) This incorrectly compares the PhysicsMark (last(item)) to mathAvg and the SeqNo (first(item)) to physAvg.</li><li>c) This incorrectly compares the SeqNo (first(item)) to mathAvg.</li><li>d) This correctly identifies the marks but incorrectly appends the entire triple [item] instead of just the sequence number [first(item)].</li></ul>"
"A word is a palindrome if it reads the same forwards and backwards (e.g., ""madam""). The following procedure tries to check if a word (represented as a list of characters L) is a palindrome. It has a logical error. Identify the line with the error.<br><br>1 Procedure isPalindrome(L)<br>2   while (length(L) > 1) {<br>3     if (first(L) != last(L)) {<br>4       return(False)<br>5     }<br>6     L = rest(L)<br>7   }<br>8   return(True)<br>9 End isPalindrome<ul><li>a) Line 2: The while loop condition is wrong.</li><li>b) Line 3: The comparison is incorrect.</li><li>c) Line 6: The list update logic is flawed.</li><li>d) Line 8: The final return value is wrong.</li></ul>";"Correct: c)";"<b>Explanation:</b> The procedure correctly compares the first and last letters. However, to continue the check, it must remove both the first and the last letters. Line 6, L = rest(L), only removes the first letter. The last letter of the original list remains, leading to incorrect comparisons in subsequent iterations. The correct update should be L = init(rest(L)) or L = rest(init(L)).<br><b>Distractor Rationale:</b><ul><li>a) The loop condition length(L) > 1 is correct. If the list has 0 or 1 elements, it's a palindrome, so the loop should stop.</li><li>b) The comparison first(L) != last(L) is the correct way to check if the ends don't match.</li><li>d) Returning True after the loop is correct, as it means no mismatches were found.</li></ul>"
"What is a key difference between a list and a mathematical set?<ul><li>a) Lists can only store numbers, while sets can store any type of data.</li><li>b) A list maintains the order of its elements and allows duplicates, whereas a set is unordered and contains only unique elements.</li><li>c) The length of a list can change, while the size of a set is always fixed.</li><li>d) Lists are represented by square brackets [], while sets are represented by parentheses ().</li></ul>";"Correct: b)";"<b>Explanation:</b> The defining characteristics of a list in computational thinking are that it is an ordered sequence of elements, and the same element can appear multiple times. In contrast, a mathematical set is an unordered collection of distinct elements.<br><b>Distractor Rationale:</b><ul><li>a) Both lists and sets can conceptually store various data types.</li><li>c) Both lists and sets can have their number of elements changed.</li><li>d) While square brackets are the convention for lists in our pseudocode, notation is just a convention. The fundamental properties are what matter.</li></ul>"
"Which of the following pseudocode snippets correctly reverses the list L = [10, 20, 30]?<br><br><ul><li>a) <br>1 revL = []<br>2 foreach x in L {<br>3   revL = [x] ++ revL<br>4 }</li><li>b) <br>1 revL = []<br>2 foreach x in L {<br>3   revL = revL ++ [x]<br>4 }</li><li>c) <br>1 revL = []<br>2 while (length(L) > 0) {<br>3   revL = revL ++ [first(L)]<br>4   L = rest(L)<br>5 }</li><li>d) <br>1 revL = []<br>2 while (length(L) > 0) {<br>3   revL = revL ++ [last(L)]<br>4   L = first(L)<br>5 }</li></ul>";"Correct: a)";"<b>Explanation:</b> This code iterates through list L from first to last (10, then 20, then 30). In each step, it prepends the current element x to the front of revL.<br>1. x=10, revL = [10] ++ [] -> [10]<br>2. x=20, revL = [20] ++ [10] -> [20, 10]<br>3. x=30, revL = [30] ++ [20, 10] -> [30, 20, 10]<br>This correctly reverses the list.<br><b>Distractor Rationale:</b><ul><li>b) This creates an exact copy of L, not a reversal, because it appends to the end.</li><li>c) This also creates an exact copy of L.</li><li>d) This code is logically flawed. L = first(L) on line 4 will cause an error as it tries to assign an element to a list variable.</li></ul>"
"In the lectures, using physical cards to represent data was compared to using lists in pseudocode. What is the key advantage of using a list of 'bookmarks' (or indices) over physically separating cards into different piles?<ul><li>a) Using bookmarks is faster because writing is faster than moving cards.</li><li>b) The original deck of cards remains intact and in its original order, preventing side effects.</li><li>c) Physical piles of cards can get mixed up easily.</li><li>d) Bookmarks allow you to store more information than the cards themselves.</li></ul>";"Correct: b)";"<b>Explanation:</b> The main conceptual point is that creating lists of indices (bookmarks) is a non-destructive operation. The original data source remains unchanged, allowing multiple, independent 'views' or 'subsets' of the data to be created and analyzed without interfering with each other or the original data. This avoids unintended side effects.<br><b>Distractor Rationale:</b><ul><li>a) The speed is a practical detail, not the core computational concept.</li><li>c) While true, this is a physical limitation, not the primary conceptual advantage.</li><li>d) Bookmarks don't store more information; they point to existing information.</li></ul>"
"What is the result of the expression init(rest([1, 2, 3, 4, 5]))?<ul><li>a) [2, 3, 4]</li><li>b) [1, 2, 3, 4]</li><li>c) [2, 3, 4, 5]</li><li>d) [3]</li></ul>";"Correct: a)";"<b>Explanation:</b> The expression is evaluated from the inside out.<br>1. rest([1, 2, 3, 4, 5]) evaluates to [2, 3, 4, 5].<br>2. init() is then applied to that result. init([2, 3, 4, 5]) removes the last element, resulting in [2, 3, 4]. This operation effectively removes the first and last elements of the original list.<br><b>Distractor Rationale:</b><ul><li>b) This is the result of init() only.</li><li>c) This is the result of rest() only.</li><li>d) This would be the result of first(rest(rest([1,2,3,4,5]))).</li></ul>"
"Why is the expression myList = myList ++ newElement considered invalid in our pseudocode, while myList = myList ++ [newElement] is valid?<ul><li>a) The ++ operator can only be used with lists of numbers.</li><li>b) The ++ operator requires both of its operands to be lists.</li><li>c) newElement is a reserved keyword.</li><li>d) The ++ operator cannot be used on the right side of an assignment.</li></ul>";"Correct: b)";"<b>Explanation:</b> The append operator ++ is defined to concatenate two lists. A variable like newElement represents a single item, not a list. To make it a valid operand for ++, it must be converted into a list containing just that one item, which is done by enclosing it in square brackets [newElement].<br><b>Distractor Rationale:</b><ul><li>a) The ++ operator works on lists of any type.</li><li>c) newElement is just a placeholder variable name.</li><li>d) The ++ operator is an expression that produces a new list, which can then be assigned to a variable.</li></ul>"
"The following pseudocode is intended to check if a list of numbers is sorted in descending order. It contains a flaw. What is it?<br><br>1 Procedure isDescending(L)<br>2   while (length(L) > 1) {<br>3     if (first(L) < last(L)) {<br>4       return(False)<br>5     }<br>6     L = rest(L)<br>7   }<br>8   return(True)<br>9 End isDescending<ul><li>a) The condition first(L) < last(L) is wrong; it should be first(L) > last(L).</li><li>b) The procedure compares the first element to the last element, not to the next adjacent element.</li><li>c) The loop should be while (length(L) > 0).</li><li>d) The procedure should return True inside the loop and False outside.</li></ul>";"Correct: b)";"<b>Explanation:</b> To check for sorted order, each element must be compared to its immediate neighbor. This code compares the first element of the current list L with the last element of the current list L. For a list like [10, 2, 5], it would compare 10 and 5, find 10 > 5, then check the sublist [2, 5], find 2 < 5, and incorrectly return False. It should compare first(L) with first(rest(L)).<br><b>Distractor Rationale:</b><ul><li>a) The comparison < is correct for checking a descending order violation. If the first element is less than any subsequent element, the order is broken. The issue is which element it's compared to.</li><li>c) The loop condition is correct. A list with one element is considered sorted.</li><li>d) The logic of returning False on the first violation and True only after checking all pairs is correct.</li></ul>"
"Which of the following operations is NOT a fundamental list operation described in the lecture materials?<ul><li>a) first(l)</li><li>b) sort(l)</li><li>c) rest(l)</li><li>d) member(l, e)</li></ul>";"Correct: b)";"<b>Explanation:</b> The lectures introduced a core set of functions for list manipulation: length, first, last, rest, init, and member. While sorting is a common and important operation on lists, it is a more complex procedure that would be built using the fundamental operations, rather than being a primitive operation itself.<br><b>Distractor Rationale:</b><ul><li>a) first(l) was introduced to get the head of the list.</li><li>c) rest(l) was introduced to get the tail of the list.</li><li>d) member(l, e) was introduced to check for an element's presence in a list.</li></ul>"
"Given a list of words L, what does the following pseudocode produce in resultList?<br><br>1 resultList = []<br>2 foreach word in L {<br>3   len = length(word) // Assume length() works on strings<br>4   pair = [word, len]<br>5   resultList = resultList ++ [pair]<br>6 }<ul><li>a) A list of the lengths of all words in L.</li><li>b) A single pair containing the last word and its length.</li><li>c) A list of pairs, where each pair contains a word from L and its corresponding length.</li><li>d) A list containing all the words from L, followed by all their lengths.</li></ul>";"Correct: c)";"<b>Explanation:</b> The code iterates through each word in the input list L. For each word, it calculates its length, creates a pair (a two-element list) containing the word and its length, and then appends this pair to the resultList. The final result is a list of these pairs.<br><b>Distractor Rationale:</b><ul><li>a) This is incorrect because the list contains pairs, not just the lengths.</li><li>b) The code appends a pair for every word, not just the last one.</li><li>d) The code creates a list of lists (pairs), not a single flat list of words and lengths.</li></ul>"
"What is the value of L after this pseudocode executes?<br><br>1 L = [1, 2, 3, 4, 5]<br>2 L = rest(L)<br>3 L = init(L)<br>4 L = [first(L)] ++ L<ul><li>a) [2, 2, 3, 4]</li><li>b) [2, 3, 4]</li><li>c) [1, 2, 3, 4]</li><li>d) [2, 2, 3]</li></ul>";"Correct: d)";"<b>Explanation:</b> Let's trace the value of L step-by-step:<br>1. Initially, L is [1, 2, 3, 4, 5].<br>2. L = rest(L): L becomes [2, 3, 4, 5].<br>3. L = init(L): init is applied to [2, 3, 4, 5]. L becomes [2, 3, 4].<br>4. L = [first(L)] ++ L: first(L) is first([2, 3, 4]), which is 2. The expression is [2] ++ [2, 3, 4]. L becomes [2, 2, 3, 4]. Oh, wait, I made a mistake in my trace. Let's re-trace line 4. first(L) is 2. [first(L)] is [2]. The current L is [2, 3, 4]. The operation is [2] ++ [2, 3, 4], which results in [2, 2, 3, 4]. Let me re-read the question and options. Ah, I see a potential ambiguity in how I generated the distractors. Let's assume the intended answer is [2, 2, 3, 4]. Let's re-evaluate the options. It seems my generated option (a) is correct based on the trace, but I marked (d) as correct in my internal thought process. This is an error in my question generation. I will correct the question to have a clear answer. Let's fix the code to make it less ambiguous. New code:<br><br>1 L = [1, 2, 3, 4, 5]<br>2 L = rest(L)<br>3 L = init(L)<br>4 L = rest(L)<br><br>Now, let's re-trace:<br>1. L = [1, 2, 3, 4, 5]<br>2. L = [2, 3, 4, 5]<br>3. L = [2, 3, 4]<br>4. L = [3, 4]<br>This is a much better question. I will use this instead.<br><br><b>New Question:</b><br>What is the value of L after this pseudocode executes?<br><br>1 L = [1, 2, 3, 4, 5]<br>2 L = rest(L)<br>3 L = init(L)<br>4 L = rest(L)<br><br><ul><li>a) [3, 4]</li><li>b) [2, 3, 4]</li><li>c) [2, 3]</li><li>d) [4]</li></ul>";"Correct: a)";"<b>Explanation:</b> We trace the state of list L through each step:<br>1. Initial: L = [1, 2, 3, 4, 5]<br>2. After L = rest(L): The first element is removed. L is now [2, 3, 4, 5].<br>3. After L = init(L): The last element is removed from the current L. L is now [2, 3, 4].<br>4. After L = rest(L): The first element is removed from the current L. L is now [3, 4].<br><b>Distractor Rationale:</b><ul><li>b) This is the value of L after step 3, but before the final operation.</li><li>c) This would be the result if the final operation was init(L) instead of rest(L).</li><li>d) This would be the result of one more rest(L) operation.</li></ul>"
"The member(l, e) function checks if element e is in list l. How does its execution differ when the element is found versus when it is not?<ul><li>a) If the element is found, the function returns True and terminates immediately; if not, it processes the entire list before returning False.</li><li>b) The function always processes the entire list, regardless of whether the element is found.</li><li>c) If the element is found, it returns the element itself; otherwise, it returns False.</li><li>d) If the element is not found, the function terminates immediately and returns False.</li></ul>";"Correct: a)";"<b>Explanation:</b> The implementation of member shown in the tutorial iterates through the list. As soon as it finds a match (e == x), the return(True) statement is executed, which immediately stops the function and the loop. If the loop completes without finding a match, it means the element is not in the list, and only then does the final return(False) statement get executed.<br><b>Distractor Rationale:</b><ul><li>b) This is inefficient. The function is optimized to stop as soon as the answer is known.</li><li>c) The function returns a Boolean (True or False), not the element.</li><li>d) The function cannot know the element is missing until it has checked every position.</li></ul>"
"You are given a list of pairs L where each pair is [Name, Score]. The list is sorted in ascending order by score. What does the following pseudocode calculate?<br><br>1 firstPair = first(L)<br>2 lastPair = last(L)<br>3 minScore = last(firstPair)<br>4 maxScore = last(lastPair)<br>5 range = maxScore - minScore<br>6 return(range)<ul><li>a) The number of students in the list.</li><li>b) The difference between the highest and lowest scores in the list.</li><li>c) The average score of the students.</li><li>d) The score of the student whose name comes first alphabetically.</li></ul>";"Correct: b)";"<b>Explanation:</b> Since the list is sorted by score, the first pair in the list contains the lowest score, and the last pair contains the highest score. <br>- minScore is assigned last(first(L)), which correctly extracts the score from the first pair.<br>- maxScore is assigned last(last(L)), which correctly extracts the score from the last pair.<br>- The code then returns the difference, which is the range of scores.<br><b>Distractor Rationale:</b><ul><li>a) This describes length(L).</li><li>c) This would require iterating through all scores and summing them up.</li><li>d) The code does not perform any alphabetical sorting or comparison of names.</li></ul>"
"What is the most accurate description of a 'list of triples'?<ul><li>a) A list that can only contain three elements in total.</li><li>b) A list where each element is itself a list containing exactly three elements.</li><li>c) A list where every element must be divisible by three.</li><li>d) A special type of list that is automatically sorted.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a structural definition. A 'list of triples' refers to a nested list structure. The outer list can be of any length, but every individual element it contains must be a list of length three (a triple), for example [[1,2,3], [4,5,6], [7,8,9]].<br><b>Distractor Rationale:</b><ul><li>a) This describes a triple, not a list of triples.</li><li>c) This is a constraint on the values of the elements, not the structure of the list.</li><li>d) There is no inherent sorting associated with a list of triples.</li></ul>"
"Given the list L = [""apple"", ""banana"", ""cherry""], what is the output of first(rest(init(L)))?<ul><li>a) ""banana""</li><li>b) [""banana""]</li><li>c) ""cherry""</li><li>d) An error, because you cannot apply first to a list of strings.</li></ul>";"Correct: a)";"<b>Explanation:</b> We evaluate the expression from the inside out:<br>1. init(L) on [""apple"", ""banana"", ""cherry""] results in [""apple"", ""banana""].<br>2. rest() is applied to that result: rest([""apple"", ""banana""]) gives [""banana""].<br>3. first() is applied to that result: first([""banana""]) gives the element ""banana"".<br><b>Distractor Rationale:</b><ul><li>b) first() returns the element itself, not a list containing the element.</li><li>c) This would be the result of last(L).</li><li>d) The first function works on lists of any type, including strings.</li></ul>"
"A list pairsList contains pairs of the form [studentID, partnerID] for a project. If member(pairsList, [101, 202]) is True, what can we definitively conclude?<ul><li>a) member(pairsList, [202, 101]) is also True.</li><li>b) Student 101 is partnered with student 202.</li><li>c) length(pairsList) is at least 2.</li><li>d) first(first(pairsList)) is 101.</li></ul>";"Correct: b)";"<b>Explanation:</b> The member function checks for the existence of an identical element. If the pair [101, 202] is in the list, it means that the data explicitly records student 101 being partnered with 202 in that specific order.<br><b>Distractor Rationale:</b><ul><li>a) The partnership might be stored only once in a specific order (e.g., smaller ID first). We cannot assume the reverse pair also exists.</li><li>c) The list contains at least one element (the pair), so length(pairsList) is at least 1, but we can't say it's at least 2.</li><li>d) The pair [101, 202] could be anywhere in the list, not necessarily the first element.</li></ul>"
"What is an effective way to iterate through all elements of a list L except the last one?<ul><li>a) foreach x in init(L)</li><li>b) foreach x in L { if (x != last(L)) { ... } }</li><li>c) foreach x in rest(L)</li><li>d) L = init(L); foreach x in L</li></ul>";"Correct: a)";"<b>Explanation:</b> The most direct and efficient method is to first use init(L) to create a new list that already excludes the last element, and then iterate over that new, shorter list. This avoids unnecessary comparisons inside the loop.<br><b>Distractor Rationale:</b><ul><li>b) This works, but it is less efficient. It iterates over the full list and performs a comparison in every single iteration, which is unnecessary.</li><li>c) This iterates over all elements except the first one.</li><li>d) This permanently modifies the original list L which might be an undesirable side effect. Option (a) does not modify L.</li></ul>"
"When processing a table of student data row by row, we often build a list of sequence numbers for students who meet a certain criterion (e.g., born in May). Why is this 'digest' of the data useful? Select all that apply.<ul><li>a) It extracts only the relevant information (the student's ID) for a specific query.</li><li>b) It creates a smaller, more focused data structure to work with for subsequent operations.</li><li>c) It avoids having to re-scan the entire original, large table for every follow-up question about that group.</li><li>d) It automatically sorts the students by sequence number.</li></ul>";"Correct: a), b), c)";"<b>Explanation:</b> The process of creating a list of IDs from a larger table is a form of data abstraction. It filters out irrelevant columns (a) and rows, resulting in a smaller, more manageable list (b). This list can then be used for further analysis (like finding intersections with other lists) without the computational cost of repeatedly scanning the original source data (c).<br><b>Distractor Rationale:</b><ul><li>d) Appending elements to a list one by one does not inherently sort them; they will appear in the order they were found in the original table.</li></ul>"
"The following pseudocode is supposed to create a list of all elements from L1 followed by all elements from L2. What is the error?<br><br>1 L3 = []<br>2 foreach x in L1 { L3 = L3 ++ x }<br>3 foreach y in L2 { L3 = L3 ++ y }<br>4 return(L3)<ul><li>a) Line 1: L3 should be initialized with the contents of L1.</li><li>b) Line 2 & 3: The ++ operator is being used with an element instead of a list.</li><li>c) The two foreach loops should be nested.</li><li>d) The procedure does not have a name.</li></ul>";"Correct: b)";"<b>Explanation:</b> The append operator ++ requires two lists as operands. In lines 2 and 3, x and y are individual elements, not lists. The correct syntax to append the element would be L3 = L3 ++ [x] and L3 = L3 ++ [y]. An even better way to achieve the goal would be to simply use return(L1 ++ L2).<br><b>Distractor Rationale:</b><ul><li>a) Initializing L3 to empty is the correct first step for building a new list from scratch.</li><li>c) Nesting the loops would create pairs of elements, not a simple concatenation.</li><li>d) While true, the primary issue is the logical error in the list manipulation syntax.</li></ul>"
"Given a pair P = [id, score], which set of expressions correctly extracts the id and score into separate variables?<ul><li>a) myID = first(P), myScore = rest(P)</li><li>b) myID = first(P), myScore = last(P)</li><li>c) myID = init(P), myScore = last(P)</li><li>d) myID = member(P, id), myScore = member(P, score)</li></ul>";"Correct: b)";"<b>Explanation:</b> For a two-element list (a pair), the first element can be accessed with first(P) and the second element can be accessed with last(P).<br><b>Distractor Rationale:</b><ul><li>a) rest(P) would return a list [score], not the element score itself.</li><li>c) init(P) would return a list [id], not the element id.</li><li>d) member is a boolean function; it returns True or False, not the elements themselves.</li></ul>"
"If L is a list containing a single element, L = [42], what is the result of rest(L)?<ul><li>a) 42</li><li>b) An error</li><li>c) [42]</li><li>d) [] (an empty list)</li></ul>";"Correct: d)";"<b>Explanation:</b> The rest function returns a list containing all elements except the first. When the input list has only one element, removing the first element leaves nothing, resulting in an empty list.<br><b>Distractor Rationale:</b><ul><li>a) rest always returns a list, not an element. This would be the result of first(L).</li><li>b) The operation is valid. An error would occur if you tried to get the first of an empty list.</li><li>c) This is the original list L.</li></ul>"
"If L is an empty list [], what is the result of length(L)?<ul><li>a) 0</li><li>b) 1</li><li>c) An error</li><li>d) Undefined</li></ul>";"Correct: a)";"<b>Explanation:</b> The length function is designed to count the elements. If there are no elements, the count is 0. The foreach loop inside the length function's implementation will not execute, and the function will return the initial value of its counter, which is 0.<br><b>Distractor Rationale:</b><ul><li>b) A length of 1 implies one element is present.</li><li>c) This is a valid operation; it does not cause an error.</li><li>d) The result is well-defined as 0.</li></ul>"
"You have a list LL where each element is a list of student IDs representing project groups, e.g., [[1, 5], [2, 8, 9], [4]]. What does length(first(LL)) represent?<ul><li>a) The total number of project groups.</li><li>b) The total number of students in all groups.</li><li>c) The number of students in the first project group.</li><li>d) The ID of the first student in the first project group.</li></ul>";"Correct: c)";"<b>Explanation:</b> The expression is evaluated in steps:<br>1. first(LL) gets the first element of the outer list, which is the first inner list: [1, 5].<br>2. length() is then applied to this inner list [1, 5]. The length of [1, 5] is 2.<br>This represents the size, or number of students, in the first group.<br><b>Distractor Rationale:</b><ul><li>a) This would be length(LL).</li><li>b) This would require a loop to sum the lengths of all inner lists.</li><li>d) This would be first(first(LL)).</li></ul>"
"Given a list L = [1, [2, 3], 4]. What is first(rest(L))?<ul><li>a) [2, 3]</li><li>b) 2</li><li>c) 4</li><li>d) [[2, 3], 4]</li></ul>";"Correct: a)";"<b>Explanation:</b> The elements of L are the number 1, the list [2, 3], and the number 4.<br>1. rest(L) removes the first element (the number 1), resulting in the list [[2, 3], 4].<br>2. first() is applied to this result. The first element of [[2, 3], 4] is the list [2, 3].<br><b>Distractor Rationale:</b><ul><li>b) This would be the result of first(first(rest(L))).</li><li>c) This would be the result of last(rest(L)).</li><li>d) This is the intermediate result of rest(L).</li></ul>"
"A procedure findUnique(L) should return a list with all duplicate elements from L removed. Which logic is correct for the body of the loop?<br><br>1 uniqueList = []<br>2 foreach x in L {<br>3   // Missing logic goes here<br>4 }<br>5 return(uniqueList)<ul><li>a) if (member(uniqueList, x)) { uniqueList = uniqueList ++ [x] }</li><li>b) if (not member(L, x)) { uniqueList = uniqueList ++ [x] }</li><li>c) if (not member(uniqueList, x)) { uniqueList = uniqueList ++ [x] }</li><li>d) if (member(L, x)) { L = rest(L) }</li></ul>";"Correct: c)";"<b>Explanation:</b> The correct strategy is to build a new list (uniqueList). For each element x in the original list L, we check if it is already a member of our uniqueList. If it is not yet a member, we add it. If it is already there, we do nothing. This ensures each unique element is added only once.<br><b>Distractor Rationale:</b><ul><li>a) This would add an element to uniqueList only if it's already there, which makes no sense for finding unique elements.</li><li>b) member(L, x) will always be true for the element x currently being processed, so this if block will never execute.</li><li>d) Modifying the list L while iterating over it with foreach is problematic and does not correctly build the new list of unique items.</li></ul>"
"You have a list of pairs L where each pair is [Name, Score]. The list is sorted in ascending order by score. What does the following pseudocode calculate?<br><br>1 firstPair = first(L)<br>2 lastPair = last(L)<br>3 minScore = last(firstPair)<br>4 maxScore = last(lastPair)<br>5 range = maxScore - minScore<br>6 return(range)<ul><li>a) The number of students in the list.</li><li>b) The difference between the highest and lowest scores in the list.</li><li>c) The average score of the students.</li><li>d) The score of the student whose name comes first alphabetically.</li></ul>";"Correct: b)";"<b>Explanation:</b> Since the list is sorted by score, the first pair in the list contains the lowest score, and the last pair contains the highest score. <br>- minScore is assigned last(first(L)), which correctly extracts the score from the first pair.<br>- maxScore is assigned last(last(L)), which correctly extracts the score from the last pair.<br>- The code then returns the difference, which is the range of scores.<br><b>Distractor Rationale:</b><ul><li>a) This describes length(L).</li><li>c) This would require iterating through all scores and summing them up.</li><li>d) The code does not perform any alphabetical sorting or comparison of names.</li></ul>"
"What is the most accurate description of a 'list of triples'?<ul><li>a) A list that can only contain three elements in total.</li><li>b) A list where each element is itself a list containing exactly three elements.</li><li>c) A list where every element must be divisible by three.</li><li>d) A special type of list that is automatically sorted.</li></ul>";"Correct: b)";"<b>Explanation:</b> This is a structural definition. A 'list of triples' refers to a nested list structure. The outer list can be of any length, but every individual element it contains must be a list of length three (a triple), for example [[1,2,3], [4,5,6], [7,8,9]].<br><b>Distractor Rationale:</b><ul><li>a) This describes a triple, not a list of triples.</li><li>c) This is a constraint on the values of the elements, not the structure of the list.</li><li>d) There is no inherent sorting associated with a list of triples.</li></ul>"
"Given the list L = [""apple"", ""banana"", ""cherry""], what is the output of first(rest(init(L)))?<ul><li>a) ""banana""</li><li>b) [""banana""]</li><li>c) ""cherry""</li><li>d) An error, because you cannot apply first to a list of strings.</li></ul>";"Correct: a)";"<b>Explanation:</b> We evaluate the expression from the inside out:<br>1. init(L) on [""apple"", ""banana"", ""cherry""] results in [""apple"", ""banana""].<br>2. rest() is applied to that result: rest([""apple"", ""banana""]) gives [""banana""].<br>3. first() is applied to that result: first([""banana""]) gives the element ""banana"".<br><b>Distractor Rationale:</b><ul><li>b) first() returns the element itself, not a list containing the element.</li><li>c) This would be the result of last(L).</li><li>d) The first function works on lists of any type, including strings.</li></ul>"
"What is the value of L after this pseudocode executes?<br><br>1 L = [1, 2, 3, 4, 5]<br>2 L = rest(L)<br>3 L = init(L)<br>4 L = rest(L)<br><br><ul><li>a) [3, 4]</li><li>b) [2, 3, 4]</li><li>c) [2, 3]</li><li>d) [4]</li></ul>";"Correct: a)";"<b>Explanation:</b> We trace the state of list L through each step:<br>1. Initial: L = [1, 2, 3, 4, 5]<br>2. After L = rest(L): The first element is removed. L is now [2, 3, 4, 5].<br>3. After L = init(L): The last element is removed from the current L. L is now [2, 3, 4].<br>4. After L = rest(L): The first element is removed from the current L. L is now [3, 4].<br><b>Distractor Rationale:</b><ul><li>b) This is the value of L after step 3, but before the final operation.</li><li>c) This would be the result if the final operation was init(L) instead of rest(L).</li><li>d) This would be the result of one more rest(L) operation.</li></ul>"
